gene,cnv,dep
ARID1B,1.1897488005167025,-0.4179181570358759
ARID1B,1.0890898640249858,0.0204193329984326
ARID1B,1.1565663235415786,-0.2477017461013319
ARID1B,0.984199030204592,-0.1969244399963734
ARID1B,1.2189196263126898,-0.05380652608919
ARID1B,1.1168295351492226,-0.1681628885868568
ARID1B,0.8315800195740707,0.0532461430704871
ARID1B,0.7197186757581822,0.0638818128895004
ARID1B,1.0670523817491335,-0.0212859454404622
ARID1B,0.7781331781876426,-0.014337405143559
ARID1B,0.976810084656076,0.0225312720960173
ARID1B,0.9999202912511468,-0.8518180441629217
ARID1B,1.5089322172388984,-0.0580402809393626
ARID1B,0.86201029221848,-0.4657149072974224
ARID1B,0.6450013118909884,0.0573816427832297
ARID1B,0.5784623629292982,-0.1418864413016004
ARID1B,0.5582653810020638,-0.2706988625387846
ARID1B,1.0355283132245685,-0.2149231086561167
ARID1B,1.0838206198594542,-0.2422519809568061
ARID1B,1.0083664337247111,-0.1408838555721663
ARID1B,0.932782740907374,0.1340923128379006
ARID1B,0.978242466495789,-0.2615485017080699
ARID1B,1.299594911509396,-0.047121214094134
ARID1B,0.7272281749702278,0.101907771726232
ARID1B,0.6254038475439526,-0.0579121355571441
ARID1B,0.9974213571783664,-0.1243947334779556
ARID1B,1.0004104273331509,0.0728240094710767
ARID1B,1.001633694637661,0.0880509436920757
ARID1B,1.1216511139738494,-0.1657100373884358
ARID1B,0.9560732100328312,-0.2735834129810495
ARID1B,0.9856511286766372,0.0442876232815455
ARID1B,0.7288071409292216,0.0995472838698636
ARID1B,0.637817682621102,0.2062528965162488
ARID1B,0.6056347955461443,-0.1883004478674855
ARID1B,0.853789307439423,0.0466908156433338
ARID1B,1.1011461776266511,-0.155487840472023
ARID1B,1.0750621013342136,0.2187406889755233
ARID1B,0.7154475941961981,-0.3041818628514163
ARID1B,1.07000460085036,-0.7090343902015874
ARID1B,1.542566836528708,-0.0773679234419826
ARID1B,1.0639150786549576,-0.0911207170706295
ARID1B,1.052357579647292,0.0425797890329074
ARID1B,0.68772562154664,0.2714803139792845
ARID1B,0.958134435963762,-0.1076588986087569
ARID1B,0.7772647528671357,-0.3053304834320294
ARID1B,0.8781035596626203,0.1103949963868073
ARID1B,1.0011727990739214,-0.1132189133854318
ARID1B,0.6418935636119679,-0.0633844687661513
ARID1B,0.96830268498733,-0.0571208617894288
ARID1B,1.0670168803709252,-0.0818743563601185
ARID1B,1.1405067617370677,0.1871155776663735
ARID1B,0.9090414598981272,-0.1615947215325813
ARID1B,0.9169627289155148,-0.0096466856511907
ARID1B,0.9677652220066886,-0.2441110794502062
ARID1B,1.2876058173681435,-0.3206907025871089
ARID1B,1.526280367552569,-0.0055796560875513
ARID1B,1.0369907318077634,0.2224773062697886
ARID1B,0.8411989765969689,0.0544290766656919
ARID1B,0.9720827259135594,0.068362976208571
ARID1B,1.0874981901626892,0.079187272763852
ARID1B,0.9751810523819164,-0.0777207663145414
ARID1B,0.7115297578351806,-0.0354647087312189
ARID1B,1.0817589072330762,-0.2470752882826697
ARID1B,1.0345432789654203,0.074101366123239
ARID1B,0.6648040148977262,-0.0833194025254167
ARID1B,0.9083845035963314,0.0874160511853252
ARID1B,1.5807245587618712,0.0505588658499254
ARID1B,1.0776905653064457,0.043744591556314
ARID1B,1.2037968944514357,-0.18415284761532
ARID1B,0.8728145155151006,-0.3225877535490292
ARID1B,1.001696876071265,-0.2872099147100742
ARID1B,1.359193633473874,0.0839477737919179
ARID1B,1.1021701802534865,-0.1081246954538541
ARID1B,1.0271515084993568,0.1458224980539231
ARID1B,1.0979999586407845,-0.0544109521319179
ARID1B,1.0873391507728274,0.0468619411914118
ARID1B,1.456815320992575,-0.0312290605620386
ARID1B,1.022938917244017,0.0798023377041448
ARID1B,0.8010765407292582,0.1140861818937365
ARID1B,0.6989586431145902,0.040886774487352
ARID1B,1.2099135763148945,-0.348148813237441
ARID1B,0.8796374911994597,-0.0355294289310655
ARID1B,0.5213871745532797,0.1135241370161106
ARID1B,1.401189420100919,0.1377274677989093
ARID1B,1.2561719850050586,0.0220750948395689
ARID1B,1.0452108456496598,-0.0712054029364096
ARID1B,0.8107544823936694,0.059952676704004
ARID1B,0.965460406081876,-0.0940219082871704
ARID1B,1.6878211067870743,0.0439453788462747
ARID1B,1.0458500367429109,-0.2816213451960059
ARID1B,1.1100510299761688,-0.1528625263890775
ARID1B,1.2074847763025858,0.323698158597845
ARID1B,0.9371260379116372,-0.0314487629116414
ARID1B,0.6991020642660478,-0.0089436681565867
ARID1B,0.8233455798357388,-0.2239335333438161
ARID1B,0.8669796286081349,0.2345202427740391
ARID1B,0.9321441625327468,0.1286895102590786
ARID1B,0.5816341971347428,0.023888982819682
ARID1B,1.1815199586264191,-0.0607591513741968
ARID1B,0.9035955055808752,-0.1460756282502313
ARID1B,0.7860347502943694,0.1765079009292308
ARID1B,1.0435176482868398,-0.2091952229939791
ARID1B,0.6036904985718538,0.0137116257024333
ARID1B,1.010886483275352,-0.0703843488835185
ARID1B,1.0864817942154763,-0.0186391009680089
ARID1B,1.2026167853544152,-0.0196037988296272
ARID1B,1.3058199609629353,0.0493151830613253
ARID1B,0.9539529382267464,-0.4386872567228871
ARID1B,0.5759122841451201,-0.0903783638232896
ARID1B,0.9306754135811784,-0.1891561189987333
ARID1B,0.7679104575822879,0.0055333316912363
ARID1B,1.200637804539655,-0.0137082039628141
ARID1B,0.8009427332948388,0.0373171233946623
ARID1B,1.0872856403788205,-0.0068076657175282
