pair,gene_a,gene_b,hit_union,hit_h1299,hit_mdamb231,signed_dd_maxabs,welch_t_maxabs,hedges_g_maxabs
FAM83A_FAM83F,FAM83A,FAM83F,0,0,0,0.1077477580875042,1.6019737576984554,0.8431222665098215
MAP2_MAPT,MAP2,MAPT,0,0,0,-0.17720143696406201,-2.3649202116052743,-1.0792122350327722
SLC22A2_SLC22A8,SLC22A2,SLC22A8,0,0,0,-0.10891241148966704,1.6981654661053787,-0.8411379547326344
MYC_MYCN,MYC,MYCN,0,0,0,0.1439167107036292,2.823284183091401,0.5562737074041338
OVOL3_ZBTB49,OVOL3,ZBTB49,0,0,0,,,
H3C4_H3C6,H3C4,H3C6,0,0,0,,,
GPR37_GRPR,GPR37,GRPR,0,0,0,0.07708642058347999,1.4319314464675876,0.683920701227206
EXOC6_EXOC6B,EXOC6,EXOC6B,0,0,0,-0.13532785920192034,-1.8278124466073415,-1.1685277617440832
MMP12_MMP8,MMP12,MMP8,0,0,0,0.07189792010690735,1.4244328476007662,0.6750373189909061
MAPK13_MAPK14,MAPK13,MAPK14,0,0,0,-0.053700902822673285,-1.099498611821137,-0.5402236726122499
RPS6KA1_RPS6KA5,RPS6KA1,RPS6KA5,0,0,0,0.03844200041213133,1.0895263195082714,0.5476895987076645
KLHL20_KLHL28,KLHL20,KLHL28,0,0,0,0.06725464192561963,1.409850350022043,0.8284064751126318
CAMK1D_CAMK1G,CAMK1D,CAMK1G,0,0,0,-0.09127447667784892,-2.17944511712991,-0.8796663650793713
LRP1_LRP2,LRP1,LRP2,0,0,0,-0.1873647290342827,-3.084056793274953,-1.3552077582710544
ST6GALNAC3_ST6GALNAC5,ST6GALNAC3,ST6GALNAC5,0,0,0,-0.24876549941882797,4.737154391202017,1.6641282926393142
GALNT14_GALNTL5,GALNT14,GALNTL5,0,0,0,-0.12796105331756571,2.261628525060381,1.0203472271647618
PPP2R2A_PPP2R2B,PPP2R2A,PPP2R2B,0,0,0,-0.22853381060347622,-1.8671244513168566,-1.0547275170292805
GALNT3_GALNT4,GALNT3,GALNT4,0,0,0,-0.12482547032258817,-2.333560846655407,-1.0621955571367023
CAMK1G_CAMK2B,CAMK1G,CAMK2B,0,0,0,0.10401245001437501,1.3191149316975155,0.8330455910607802
MYOF_OTOF,MYOF,OTOF,0,0,0,-0.13950073803585541,2.85084014876618,0.8677033439643815
CDKL3_CDKL5,CDKL3,CDKL5,0,0,0,-0.10505422075408798,1.848311679015457,0.7051668633253173
ZNF254_ZNF735,ZNF254,ZNF735,0,0,0,0.19402611795724467,2.2080326862277877,1.2096008617724958
ABCA12_ABCA5,ABCA12,ABCA5,0,0,0,-0.09738995605386189,-3.9670727690573977,-1.2091762823557999
DBX1_HHEX,DBX1,HHEX,0,0,0,-0.01879363011565742,-0.31780866848819417,-0.14694592007625762
OR2H1_OR2H2,OR2H1,OR2H2,0,0,0,0.08025644319759404,3.6639762162959193,0.9934744370176172
GOLGA6A_GOLGA8J,GOLGA6A,GOLGA8J,0,0,0,,,
S100A1_S100A10,S100A1,S100A10,0,0,0,,,
CCL2_CCL7,CCL2,CCL7,0,0,0,,,
IQSEC1_IQSEC3,IQSEC1,IQSEC3,0,0,0,-0.17978179228683003,-2.653503241453781,1.3209033723963326
PRAMEF1_PRAMEF13,PRAMEF1,PRAMEF13,0,0,0,,,
COL8A1_COL8A2,COL8A1,COL8A2,0,0,0,-0.2520404708534345,-2.2672040396579045,-1.3064420805024988
GRM3_TAS1R1,GRM3,TAS1R1,0,0,0,0.0930856284457249,-1.0760588324144624,0.568392304071972
OVCH1_TMPRSS11B,OVCH1,TMPRSS11B,0,0,0,0.12708942723392597,1.4549487656069187,0.9711045497936853
ABCD1_ABCD2,ABCD1,ABCD2,0,0,0,0.09422590482636159,1.4371702209448889,0.5013383338716689
ZNF570_ZNF583,ZNF570,ZNF583,0,0,0,0.07000207796340256,-1.2809877391258488,0.49569777749337635
KRTAP4-6_KRTAP4-8,KRTAP4-6,KRTAP4-8,0,0,0,,,
PAX6_PAX9,PAX6,PAX9,0,0,0,-0.14561970581624317,-2.4664482308877984,-1.2880620280757018
GJA1_GJA4,GJA1,GJA4,0,0,0,0.06262770455415413,0.7718282295979242,0.5136794522354361
EPB41L4A_FRMD5,EPB41L4A,FRMD5,0,0,0,-0.02206098876922917,-0.6736266081104765,-0.1983386337436779
ZNF254_ZNF92,ZNF254,ZNF92,0,0,0,-0.1599613205391625,-3.252343814125067,-1.3765163623196197
ZNF345_ZNF780A,ZNF345,ZNF780A,0,0,0,-0.10262847322520663,-1.5710354176405477,-0.817456158700286
PLPP3_PLPPR3,PLPP3,PLPPR3,0,0,0,-0.09884755013782488,1.1286564463590516,-0.5522235721018055
NLRP14_RNH1,NLRP14,RNH1,0,0,0,-0.2511407869765546,1.6432726233239126,-0.7274916538228091
PRAMEF13_PRAMEF18,PRAMEF13,PRAMEF18,0,0,0,,,
TRIM46_TRIM67,TRIM46,TRIM67,0,0,0,-0.18547996222339727,3.027893689425063,1.6256097195373458
ZNF112_ZNF226,ZNF112,ZNF226,0,0,0,0.1491942413789798,-1.707061699804027,0.8780499488214344
PRAME_PRAMEF10,PRAME,PRAMEF10,0,0,0,,,
SLC4A10_SLC4A5,SLC4A10,SLC4A5,0,0,0,0.1408272528821757,2.646586128738068,1.4384349014388305
ANKRD18B_ANKRD7,ANKRD18B,ANKRD7,0,0,0,0.04389413754683823,0.4193764820665949,0.17687096860352153
H2BC18_H2BU1,H2BC18,H2BU1,0,0,0,,,
DYRK4_HIPK4,DYRK4,HIPK4,0,0,0,0.0922653618155443,1.9593203509483934,0.7206960797213028
GUCY1A1_NPR2,GUCY1A1,NPR2,0,0,0,0.061217575452810966,3.47948032922053,1.065706908541922
SPINT1_SPINT2,SPINT1,SPINT2,0,0,0,-0.14602607151467556,-3.2161219915707293,-0.9571733770062704
VCX_VCX3B,VCX,VCX3B,0,0,0,,,
CYP27C1_CYP3A7,CYP27C1,CYP3A7,0,0,0,-0.0829252901905306,-2.821202161700526,0.7492018269755129
SYTL1_SYTL5,SYTL1,SYTL5,0,0,0,-0.11148190849093853,-5.837903685016996,-1.0873153090434828
RAB13_RASEF,RAB13,RASEF,0,0,0,-0.1672762103727353,-1.180752800070339,-0.7977988643408633
PRAMEF18_PRAMEF33,PRAMEF18,PRAMEF33,0,0,0,,,
SLC25A41_SLC25A43,SLC25A41,SLC25A43,0,0,0,0.01477370408841111,-0.7024526884000687,-0.1932910705229974
CCR3_CCR4,CCR3,CCR4,0,0,0,0.03914282391139055,0.48371634845551237,0.3009048341346418
ZNF619_ZNF662,ZNF619,ZNF662,0,0,0,-0.07020486310546893,-1.242486890185907,-0.3753534385686024
CA13_CA6,CA13,CA6,0,0,0,,,
SYTL2_SYTL5,SYTL2,SYTL5,0,0,0,-0.0700238519650507,-1.4891969469034796,-0.7581366300935943
RFPL4A_RFPL4AL1,RFPL4A,RFPL4AL1,0,0,0,,,
OR10T2_OR10X1,OR10T2,OR10X1,0,0,0,-0.17447540473093778,-1.200477707621876,-0.8579790585244061
ZNF138_ZNF735,ZNF138,ZNF735,0,0,0,0.08778245079403803,1.4291346413667165,0.6592804533555682
ZNF479_ZNF735,ZNF479,ZNF735,0,0,0,-0.1669055485566196,-1.741264511042093,-0.8779404401484892
HS3ST5_NDST2,HS3ST5,NDST2,0,0,0,0.05002938413397998,-1.394594214468024,0.573826188072184
GABRP_GLRA3,GABRP,GLRA3,0,0,0,0.12589140898484008,-2.1373077209130087,1.0547250868893816
ZNF254_ZNF675,ZNF254,ZNF675,0,0,0,-0.13679960429786475,-4.107672600109791,-1.0211746627984526
OR2L3_OR2L8,OR2L3,OR2L8,0,0,0,-0.05591796865117782,-1.4074071244230482,-0.5919908838608267
HTR1D_HTR1F,HTR1D,HTR1F,0,0,0,0.08605477851866294,-1.2306420799649032,-0.6612434157539251
OC90_PLA2G10,OC90,PLA2G10,0,0,0,,,
PPARA_RORA,PPARA,RORA,0,0,0,-0.18880325207278506,-2.962772699135801,-1.55386852216399
KRTAP4-2_KRTAP4-5,KRTAP4-2,KRTAP4-5,0,0,0,0.1524884396792534,1.614807238265132,0.5363249051460036
OLFML2A_OLFML3,OLFML2A,OLFML3,0,0,0,0.2804166916510695,4.119348790527563,1.1050392739029562
CNR1_GPR3,CNR1,GPR3,0,0,0,0.08534269419789012,1.8445599966637924,0.8818943181778567
ZNF100_ZNF735,ZNF100,ZNF735,0,0,0,0.08678537944887797,-1.608396438836765,0.6192663575218897
FRG2B_FRG2C,FRG2B,FRG2C,0,0,0,,,
USP38_USP46,USP38,USP46,0,0,0,0.15834537682605968,2.4174850370949525,0.8544918988828132
AGRN_EGFLAM,AGRN,EGFLAM,0,0,0,-0.09340925470382258,2.8333998585002185,-0.9481597386678967
TAS2R42_TAS2R60,TAS2R42,TAS2R60,0,0,0,,,
ADAP2_SMAP2,ADAP2,SMAP2,0,0,0,0.07256586799669716,0.880908293682843,0.39066709723159265
ANKRD18B_ANKRD26,ANKRD18B,ANKRD26,0,0,0,-0.06872405012057944,-1.5604302992699184,-0.5217655238592025
TPBG_TPBGL,TPBG,TPBGL,0,0,0,0.12892836051344705,-1.0524373357137418,0.6022130268080588
H3C12_H3C8,H3C12,H3C8,0,0,0,,,
PTGFR_TBXA2R,PTGFR,TBXA2R,0,0,0,-0.11674166473645026,-2.5397424435416993,-1.1196737396828649
ZNF486_ZNF680,ZNF486,ZNF680,0,0,0,-0.20953689689724744,-4.187767688061248,-1.0459050535991359
ZKSCAN3_ZNF396,ZKSCAN3,ZNF396,0,0,0,0.05035113974069632,0.3140204890311026,0.21843561021248592
CYSLTR2_P2RY11,CYSLTR2,P2RY11,0,0,0,0.06635531443610512,1.7515719682858286,0.6781236758385275
FBLN2_FBN3,FBLN2,FBN3,0,0,0,0.08880870951029186,2.8692112814829493,0.7491501111948045
SERPINB10_SERPINB2,SERPINB10,SERPINB2,0,0,0,0.13795786350917866,5.135083414043993,1.4762716393172461
H2BC21_H2BC6,H2BC21,H2BC6,0,0,0,,,
HLA-DOB_HLA-DRB1,HLA-DOB,HLA-DRB1,0,0,0,0.11696244885947071,5.122900551027025,1.6569450069879341
ANKRD18B_ANKRD30A,ANKRD18B,ANKRD30A,0,0,0,-0.12248929333269515,-1.873808211693772,-0.6858469396682665
ZNF530_ZNF792,ZNF530,ZNF792,0,0,0,0.13866619450047418,2.562906485814576,-1.0154660217046352
NTRK3_ROS1,NTRK3,ROS1,0,0,0,0.11294075117234709,2.3307605184008073,1.1143949720479838
NETO1_TLL1,NETO1,TLL1,0,0,0,-0.08746129149650572,2.333264177726637,0.8314481913991928
GATA5_TRPS1,GATA5,TRPS1,0,0,0,0.1243540577756711,3.6470848660961366,1.1491731781428136
PABPN1_PABPN1L,PABPN1,PABPN1L,0,0,0,0.04625617743447254,1.528393009695873,0.48873882116533973
H2BC18_H2BS1,H2BC18,H2BS1,0,0,0,,,
LALBA_LYZ,LALBA,LYZ,0,0,0,0.006198026846334822,0.05955343873428642,0.03467450996341822
NRAS_REM2,NRAS,REM2,0,0,0,0.11893137126630307,-3.590672457905818,-1.2146941854651874
RBM11_RBM7,RBM11,RBM7,0,0,0,0.010459450449985065,0.12318804213350242,0.06093263659011115
DHRS4L2_HSD17B10,DHRS4L2,HSD17B10,0,0,0,-0.004595497118581093,-0.029186324273893307,-0.015135512376225246
H2BC18_H2BC7,H2BC18,H2BC7,0,0,0,,,
ZNF676_ZNF92,ZNF676,ZNF92,0,0,0,0.1672081394751732,-1.6662483196556066,0.7524536786353535
ZNF716_ZNF735,ZNF716,ZNF735,0,0,0,0.11965354969062122,0.8432388054477756,0.5599019625152768
ZNF254_ZNF680,ZNF254,ZNF680,0,0,0,-0.1535637698682496,-2.353354382687759,-1.0923865284382812
GRIA4_GRIN2D,GRIA4,GRIN2D,0,0,0,0.1594501553339545,3.727379775325315,1.1417797743672942
RBM47_SYNCRIP,RBM47,SYNCRIP,0,0,0,-0.187442798393552,1.1261427028712223,-0.6158394287817983
COL21A1_COL22A1,COL21A1,COL22A1,0,0,0,0.07585890682846197,3.147460326961268,0.8212390500486331
IFNA13_IFNA14,IFNA13,IFNA14,0,0,0,,,
RNF215_ZNRF3,RNF215,ZNRF3,0,0,0,-0.17209325633028677,-2.46616521836834,-1.1996336089780661
H2BC15_H2BC21,H2BC15,H2BC21,0,0,0,,,
DOCK8_DOCK9,DOCK8,DOCK9,0,0,0,0.09150241974283228,-2.1115648081216407,-0.713838145612819
PRAMEF10_PRAMEF18,PRAMEF10,PRAMEF18,0,0,0,,,
ZNF14_ZNF441,ZNF14,ZNF441,0,0,0,0.1856673812479539,2.492239643929978,1.21850852591114
H2BC17_H2BC3,H2BC17,H2BC3,0,0,0,,,
GALNT17_GALNT8,GALNT17,GALNT8,0,0,0,0.0664697250208223,1.650977440541507,0.546693725547643
CEACAM1_CEACAM4,CEACAM1,CEACAM4,0,0,0,-0.10380067707792645,-2.2584484970613783,-1.0628534964939351
ZNF254_ZNF728,ZNF254,ZNF728,0,0,0,-0.07778269950012136,-0.9130671885831976,-0.40786855104037034
SLC26A3_SLC26A4,SLC26A3,SLC26A4,0,0,0,-0.05624087579268974,-0.9870847546024777,-0.584995953791473
USP17L23_USP17L4,USP17L23,USP17L4,0,0,0,,,
ECM2_LUM,ECM2,LUM,0,0,0,0.12321720262315276,1.9301262717495273,0.9242486110175892
DENND2C_DENND2D,DENND2C,DENND2D,0,0,0,0.20791952929876414,7.676888777398598,2.5815940595874727
ZNF735_ZNF93,ZNF735,ZNF93,0,0,0,-0.4337482867546441,-1.7650551379298098,-1.1320298794054295
ADH1A_ADH6,ADH1A,ADH6,0,0,0,0.01742928316802919,0.5720433353281007,0.15974830016482253
ZNF112_ZNF235,ZNF112,ZNF235,0,0,0,-0.15909292868300992,1.339209922271448,-0.7548826306427547
FCGR3A_FCRL5,FCGR3A,FCRL5,0,0,0,-0.09359799922370751,-4.187122692263339,-0.8565966109012281
THRB_VDR,THRB,VDR,0,0,0,0.053210366193643124,1.065674112038777,0.5858345539421704
KRT6C_KRT75,KRT6C,KRT75,0,0,0,0.12265922080639223,2.2454825650608616,0.9063382840621169
CCL3_CCL5,CCL3,CCL5,0,0,0,,,
MMP14_MMP3,MMP14,MMP3,0,0,0,-0.07133473111631983,-2.3993277589494584,-0.9263254631033193
ZNF735_ZNF736,ZNF735,ZNF736,0,0,0,0.08110709175431201,2.06806735862501,0.7404485986796595
MRC1_PLA2R1,MRC1,PLA2R1,0,0,0,0.15060607837220585,3.185674405055142,1.5056507188894734
ASB13_ASB5,ASB13,ASB5,0,0,0,0.03302276433352465,0.5119578512339797,0.2511258364474743
SLC9A2_SLC9A3,SLC9A2,SLC9A3,0,0,0,0.0777166946362607,1.621053401021261,0.5781758441044833
CSMD1_CSMD3,CSMD1,CSMD3,0,0,0,-0.09440248999845183,1.9664520232665885,1.0576706706856982
OR1I1_OR1N1,OR1I1,OR1N1,0,0,0,0.0785486713673871,1.1184220473999091,0.6923685227896749
ZNF625_ZNF627,ZNF625,ZNF627,0,0,0,-0.07091940054619443,-1.630771780423368,-0.6949970298926444
ADH4_ADH6,ADH4,ADH6,0,0,0,0.048941796792318276,0.4939888848127171,0.2902330207256745
SPATA31A1_SPATA31A7,SPATA31A1,SPATA31A7,0,0,0,,,
CYP3A4_CYP3A7,CYP3A4,CYP3A7,0,0,0,0.0817298432337477,1.0354754058195792,0.5289928771462707
B3GALT2_B3GNT2,B3GALT2,B3GNT2,0,0,0,-0.1058543276820037,-1.5143479742348547,-0.7061764273189243
ZNF141_ZNF431,ZNF141,ZNF431,0,0,0,-0.05790764995459867,-1.0914955100848363,-0.47597925531110014
ZNF728_ZNF85,ZNF728,ZNF85,0,0,0,0.2809068607299149,2.6398839511672483,1.2302878019739198
ADAM18_ADAM2,ADAM18,ADAM2,0,0,0,-0.09645848496267463,-1.7971410100594039,-0.569209663235924
CFAP52_WDR90,CFAP52,WDR90,0,0,0,-0.15077017371970103,-2.0026234798411164,-1.3249760197286244
OR2AE1_OR2T10,OR2AE1,OR2T10,0,0,0,-0.05151761748885633,-0.5642427739990189,-0.3132062730522036
ADAM11_ADAM15,ADAM11,ADAM15,0,0,0,-0.11971558877430927,1.5805566107186375,-0.7777128894513089
ZFP37_ZNF606,ZFP37,ZNF606,0,0,0,-0.1801963216356478,-3.986674622902942,-1.3252000949702105
ZNF195_ZNF735,ZNF195,ZNF735,0,0,0,0.06491492178748806,2.0699184842796097,0.6830406712364644
TAS2R14_TAS2R30,TAS2R14,TAS2R30,0,0,0,,,
ASB15_TRPA1,ASB15,TRPA1,0,0,0,-0.1341541499614179,-2.37785044112684,-1.1825987084514378
DNAI4_DYNC2I2,DNAI4,DYNC2I2,0,0,0,0.06655081283787805,1.863544836071986,0.5695906010507387
ZNF708_ZNF732,ZNF708,ZNF732,0,0,0,-0.04336023545112733,-0.5127013451640632,-0.27102014586590256
H2BC13_H2BS1,H2BC13,H2BS1,0,0,0,,,
LGALS7_LGALS8,LGALS7,LGALS8,0,0,0,,,
N4BP1_NYNRIN,N4BP1,NYNRIN,0,0,0,0.06656803999075223,-1.3860592391207618,-0.5150135666291394
ALX4_DRGX,ALX4,DRGX,0,0,0,0.017947095221095714,-0.4832266665735847,-0.13463305363030922
KIR2DL1_KIR3DL1,KIR2DL1,KIR3DL1,0,0,0,-0.07499793556424142,0.8275949988199893,-0.37531655248529144
ZNF138_ZNF486,ZNF138,ZNF486,0,0,0,-0.1745041701209309,-2.2533157552959335,-0.9570323296297188
RFPL2_RFPL3,RFPL2,RFPL3,0,0,0,0.08605959080585736,3.1993159349845066,0.9635244089938823
SIGLEC11_SIGLEC14,SIGLEC11,SIGLEC14,0,0,0,0.025652592996825624,0.3629612122123955,0.17905052105070304
ZSCAN26_ZSCAN31,ZSCAN26,ZSCAN31,0,0,0,,,
ZNF439_ZNF670,ZNF439,ZNF670,0,0,0,0.0858721550799891,1.0231374178861536,0.4902845037416617
EMX1_NOTO,EMX1,NOTO,0,0,0,-0.09112717773675602,-1.425394694465206,-0.717327287988677
ACTC1_ACTRT1,ACTC1,ACTRT1,0,0,0,0.08897172112298596,1.4235411100668944,0.6455398722383192
PPARA_PPARG,PPARA,PPARG,0,0,0,0.16250526671102827,2.099610850128799,0.814750612271422
TAS2R43_TAS2R50,TAS2R43,TAS2R50,0,0,0,,,
GSDMB_GSDMC,GSDMB,GSDMC,0,0,0,-0.042862035319457634,-2.1183902552164513,-0.42955954323705187
ZFP2_ZNF23,ZFP2,ZNF23,0,0,0,-0.14988433946759644,-2.5235614711220538,-1.5607393474471773
OR1M1_OR1N1,OR1M1,OR1N1,0,0,0,0.026877778194801506,0.5716388037159009,0.26665329324280374
LRP2_VLDLR,LRP2,VLDLR,0,0,0,0.07293906408352455,2.0435717841374648,-0.8757574090698994
OR5H1_OR5H6,OR5H1,OR5H6,0,0,0,-0.09525037472322521,-2.5237854020824204,-0.6862022257102712
CYSLTR2_P2RY6,CYSLTR2,P2RY6,0,0,0,-0.07112355070587591,-1.3176474341013336,-0.5011209614145339
LRRC26_SLITRK4,LRRC26,SLITRK4,0,0,0,-0.1502851160266427,-1.4020267384634895,-0.7526187113111531
ZNF486_ZNF92,ZNF486,ZNF92,0,0,0,-0.18051482401499963,-3.100467122045229,-1.629691481143071
KIF13B_KIF14,KIF13B,KIF14,0,0,0,0.21737607395312464,-2.7167277939027987,1.0541559279235797
ZKSCAN7_ZNF502,ZKSCAN7,ZNF502,0,0,0,-0.14206496260909032,1.154074611237515,0.696924798362442
KLHL12_KLHL4,KLHL12,KLHL4,0,0,0,-0.13818242835520758,-1.386816626614536,-0.8551903924145502
ADAMTSL3_THSD4,ADAMTSL3,THSD4,0,0,0,-0.11427941523485588,-2.384707657733525,-0.9045111334460733
GSDMA_GSDMC,GSDMA,GSDMC,0,0,0,0.006303351989054878,0.17286778335949834,0.05911895190195415
CASTOR2_CASTOR3,CASTOR2,CASTOR3,0,0,0,,,
PCDH11X_PCDH9,PCDH11X,PCDH9,0,0,0,-0.0865983584504586,-2.227692010864404,-0.8797706893154256
FOLH1_TFR2,FOLH1,TFR2,0,0,0,-0.06385984933630787,-2.3328768346157323,-0.6056530544275227
MRTFB_MYOCD,MRTFB,MYOCD,0,0,0,-0.05535364001882361,-1.6570975046635492,-0.5719735221204095
ZNF322_ZNF774,ZNF322,ZNF774,0,0,0,-0.08623979001949683,-0.7295688661483766,-0.38409093909532865
GOLGA8H_GOLGA8M,GOLGA8H,GOLGA8M,0,0,0,,,
KAT6A_KAT7,KAT6A,KAT7,0,0,0,-0.14344996031613783,-3.0686992766512433,-0.9719501994075845
BRD2_BRDT,BRD2,BRDT,0,0,0,-0.342041063793521,-2.5533512358622255,-1.2404412688730213
PGAM2_PGAM4,PGAM2,PGAM4,0,0,0,-0.06622341577639743,-1.858208676492817,-0.8590227291718343
AKT1_SGK1,AKT1,SGK1,0,0,0,-0.08696532942507765,-0.5283817156073047,-0.2936975573113853
EHMT1_EHMT2,EHMT1,EHMT2,0,0,0,0.19750756037352768,-1.7872694814088703,0.7401255574126184
IGF1R_INSR,IGF1R,INSR,0,0,0,0.4031024082295647,-6.601698570215532,-1.6850587142110063
KDM4A_KDM4C,KDM4A,KDM4C,0,0,0,0.11060773862229781,1.3525527713728132,0.6568656471390331
ACVR1_BMPR1A,ACVR1,BMPR1A,0,0,0,0.08736647377999249,2.239833111129207,1.3884834216499444
NSD1_NSD3,NSD1,NSD3,0,0,0,-0.15942751605417088,2.1553338938076396,-0.8064896637259602
CDK10_CDK11A,CDK10,CDK11A,0,0,0,0.05382797748705617,0.35053773969795105,0.23122944838431664
SAMD8_SGMS1,SAMD8,SGMS1,0,0,0,0.12049224542606514,2.694913952016349,1.032499292859552
HK1_HKDC1,HK1,HKDC1,0,0,0,-0.11124631285062522,-1.050118257834091,-0.4717775335095699
KDM2A_KDM2B,KDM2A,KDM2B,0,0,0,0.11036904066929032,-3.4148169893987523,-1.060411865713006
KDM5B_KDM5C,KDM5B,KDM5C,0,0,0,-0.18428846454004316,2.2394533003151342,-0.9737485465608696
WNK1_WNK2,WNK1,WNK2,0,0,0,-0.299049616128263,-2.9872094115519516,-0.9364970364887448
MAP4K4_MINK1,MAP4K4,MINK1,0,0,0,-0.18329425022488477,-1.856787023006264,-0.9708331379952041
PI4K2A_PI4K2B,PI4K2A,PI4K2B,0,0,0,-0.24425135493099365,-3.405945397185353,-1.9338840235857548
STK3_STK4,STK3,STK4,0,0,0,-0.20294219498983593,1.5113097257394972,1.0170576114742584
PRKCA_PRKCG,PRKCA,PRKCG,0,0,0,-0.14639706556171372,-2.832921536768961,1.030611109357921
PTP4A1_PTP4A2,PTP4A1,PTP4A2,0,0,0,,,
CHUK_IKBKB,CHUK,IKBKB,0,0,0,-0.11394407246240192,-1.2541667799073606,-0.7779550367046939
KDM5A_KDM5B,KDM5A,KDM5B,0,0,0,0.2138951222774452,-1.7866695671202444,-0.7657615235470968
DPF1_DPF2,DPF1,DPF2,0,0,0,0.34668059637039605,4.4930667151582,1.6706906478696313
AKT1_AKT2,AKT1,AKT2,0,0,0,-0.28584587698390984,-1.6817892041352374,-1.1292187948658607
PDIK1L_STK35,PDIK1L,STK35,0,0,0,0.043709846366937206,0.3682509531282638,0.24559644204750503
PTPRA_PTPRE,PTPRA,PTPRE,0,0,0,0.09042078343518162,1.7027149532153993,0.6182043435638498
UHRF1_UHRF2,UHRF1,UHRF2,0,0,0,0.025098406286692458,0.538519846520541,0.323412184820203
SUV39H1_SUV39H2,SUV39H1,SUV39H2,0,0,0,0.16813812307164402,1.7748392419485366,1.125645185445656
PPM1A_PPM1B,PPM1A,PPM1B,0,0,0,0.07971662557834121,2.6287707984497906,0.8330839488281954
ESCO1_ESCO2,ESCO1,ESCO2,0,0,0,-0.5013869112092331,-2.155822365666564,-1.0032564069624943
MAPK3_MAPK7,MAPK3,MAPK7,0,0,0,-0.18489074527856125,3.2840581550504004,-1.3156218436413807
PPP4R3A_PPP4R3B,PPP4R3A,PPP4R3B,0,0,0,-0.18391595691553284,-1.6716740248269282,-0.6905026853422792
ING1_ING2,ING1,ING2,0,0,0,0.02515695086072216,0.6550372800030102,0.22112856201228132
CIT_ROCK2,CIT,ROCK2,0,0,0,-0.24271132213070823,2.705668150462746,-0.8864784761470802
ARHGAP22_ARHGAP24,ARHGAP22,ARHGAP24,0,0,0,-0.11065281418459887,-2.11111749794058,-1.0261859425786755
ARAP1_ARAP2,ARAP1,ARAP2,0,0,0,-0.17042732044235978,-3.7995612356557227,-1.6295050128791102
BRD7_BRD9,BRD7,BRD9,0,0,0,0.3955128667612259,1.7936508703610439,1.2795924030937187
TRIM28_TRIM33,TRIM28,TRIM33,0,0,0,0.17775342133021715,-3.2842714514659908,-1.1288232425810427
ELMO2_ELMO3,ELMO2,ELMO3,0,0,0,0.10913076671595502,2.1794682536310073,0.5867205429699456
ACVR1C_BMPR1A,ACVR1C,BMPR1A,0,0,0,-0.14208368813061734,-0.6666048423897577,-0.42208912110306135
ANKS1A_ANKS1B,ANKS1A,ANKS1B,0,0,0,-0.16697443446170568,-2.634773112606385,-1.2260220098291197
CHD2_CHD9,CHD2,CHD9,0,0,0,-0.12995864783636701,2.052652216665119,-0.6917980705090062
DYRK1A_DYRK4,DYRK1A,DYRK4,0,0,0,-0.13054973461680325,2.7935845310344725,0.8006487847633742
BRD2_EP300,BRD2,EP300,0,0,0,-0.5567814858326234,4.593263038730806,-1.2559645865868445
IKBKE_TBK1,IKBKE,TBK1,0,0,0,-0.0783107997698197,0.898980295042698,0.42315862804196364
ZMYND11_ZMYND8,ZMYND11,ZMYND8,0,0,0,-0.1414717985994225,-1.1694248124634925,-0.6401731858468164
ACVRL1_BMPR1A,ACVRL1,BMPR1A,0,0,0,0.1531476908356107,3.5460250791489942,1.576810247439212
PIK3C2B_PIK3CD,PIK3C2B,PIK3CD,0,0,0,0.09473267881704248,-2.6275608083288935,-0.8506902776596194
USP29_USP37,USP29,USP37,0,0,0,-0.18016077417716747,2.148093221445673,1.0177574046888682
ARHGEF1_ARHGEF12,ARHGEF1,ARHGEF12,0,0,0,-0.11634836103701032,2.9028322596107135,-1.0158129536406866
TAOK1_TAOK2,TAOK1,TAOK2,0,0,0,-0.12165020265811775,-1.3177188980244179,-0.6636667724667068
DYRK1B_DYRK4,DYRK1B,DYRK4,0,0,0,0.06171432696944118,1.3756427437767527,0.7704140239657197
BRPF1_BRPF3,BRPF1,BRPF3,0,0,0,0.18072399309076673,-3.891915929496089,-1.282935203191937
COMT_LRTOMT,COMT,LRTOMT,0,0,0,,,
SIK2_SIK3,SIK2,SIK3,0,0,0,-0.15485375411952157,-4.028435260663428,-1.212209903044182
PITPNM2_PITPNM3,PITPNM2,PITPNM3,0,0,0,0.10687345373028259,-1.7545437377726758,0.8637383893573142
AGO1_AGO2,AGO1,AGO2,0,0,0,-0.10954979072043108,-3.2721946240938804,-1.2205386624790937
ARHGAP26_ARHGAP42,ARHGAP26,ARHGAP42,0,0,0,-0.08545647123252478,-1.083760015975223,-0.5659113609968887
PIWIL1_PIWIL4,PIWIL1,PIWIL4,0,0,0,0.12303929327052762,1.899751648515229,0.8927156781411059
CBX1_CBX3,CBX1,CBX3,0,0,0,,,
AGO2_AGO4,AGO2,AGO4,0,0,0,-0.055053446790456824,-2.7222670725562508,-0.7528851827787023
MTF2_PHF19,MTF2,PHF19,0,0,0,-0.0690258548419414,-1.4469521328509096,-0.5877594858319871
CHD3_CHD7,CHD3,CHD7,0,0,0,0.3184274264285445,4.372029383284737,1.3781627939900218
APBA1_APBA3,APBA1,APBA3,0,0,0,0.2249050270610388,7.360995478451266,2.083601512990644
