pair,gene_a,gene_b,hit_union,hit_h1299,hit_mdamb231,dd_min3,abs_dd,max_abs_mean_chronos,min_abs_mean_chronos,mrna_coexpression
ROCK1_ROCK2,ROCK1,ROCK2,1,1,0,-0.3701542547574598,0.3701542547574598,0.0660416647260875,0.03822412594941577,0.4409034153910788
TLK1_TLK2,TLK1,TLK2,1,1,0,-0.3480017042373843,0.3480017042373843,0.5959011189750808,0.1317322821965033,0.5067440731632292
PAK1_PAK2,PAK1,PAK2,1,1,0,-0.1130936984530261,0.1130936984530261,0.2159092612544488,0.16790325833359776,0.26396247238268755
CDC25A_CDC25B,CDC25A,CDC25B,1,1,0,0.20279477343609,0.20279477343609,0.3177089225530994,0.29373821040631565,0.25430266930631107
CSNK1A1_CSNK1D,CSNK1A1,CSNK1D,1,1,0,0.2954956025673736,0.2954956025673736,0.7721502756438607,0.08621858318251947,0.505492581911319
PPP1CA_PPP1CC,PPP1CA,PPP1CC,1,1,0,-0.5620329577230573,0.5620329577230573,0.6376284135324586,0.20875039618731148,0.29546559420052076
VRK1_VRK2,VRK1,VRK2,1,1,0,-0.1288476822706185,0.1288476822706185,0.48870505658850155,0.06853131980125382,0.11401715210706989
AP1B1_AP2B1,AP1B1,AP2B1,1,1,0,-0.2355792385779848,0.2355792385779848,0.13310773345794177,0.12418544133589629,0.302464895628487
PPP2R2A_PPP2R2D,PPP2R2A,PPP2R2D,1,1,0,0.0157220418602183,0.0157220418602183,0.24531731935087256,0.05671064076510486,0.2219741054168938
P4HB_PDIA3,P4HB,PDIA3,1,1,0,-0.0526116513678657,0.0526116513678657,0.10129051604473627,0.06456467726737389,0.5848530729850592
BIRC2_BIRC3,BIRC2,BIRC3,1,1,0,-0.2912934759425469,0.2912934759425469,0.22860658685788462,0.04678370866777255,0.4581968010044526
CIT_ROCK1,CIT,ROCK1,1,1,0,-0.3020857691016433,0.3020857691016433,0.5243639344792328,0.03822412594941577,0.3242513617450866
SLC9A1_SLC9A7,SLC9A1,SLC9A7,1,1,0,0.0997181620110464,0.0997181620110464,0.02293837004851577,0.017728365931705455,0.22490188777606226
BCL3_NFKBID,BCL3,NFKBID,1,1,0,-0.0233066140486714,0.0233066140486714,0.06612490337246331,0.05848322056953658,0.25669734410552447
ZNF43_ZNF91,ZNF43,ZNF91,1,1,0,0.1995641455241296,0.1995641455241296,0.15479233161949948,0.048460524520433694,0.5726945576245804
ZFP28_ZNF570,ZFP28,ZNF570,1,1,0,0.1363967354516276,0.1363967354516276,0.12941788555850348,0.05791204550828774,0.6632625490397583
HSD17B11_RDH10,HSD17B11,RDH10,1,1,0,0.2598219517987067,0.2598219517987067,0.18094992006884494,0.062202006854206585,0.036918728781952445
ZNF138_ZNF92,ZNF138,ZNF92,1,1,0,0.0742647683568779,0.0742647683568779,0.0949701080817712,0.03982188748426454,0.7652486046314566
ARL8A_TRIM23,ARL8A,TRIM23,1,1,0,-0.0991643191585722,0.0991643191585722,0.06984857081509861,0.04308284944522591,0.27131346365363684
CPNE1_CPNE8,CPNE1,CPNE8,1,1,0,-0.0333883887525393,0.0333883887525393,0.07568512568054972,0.047614857351013916,0.03300768449797502
ROCK2_STK38,ROCK2,STK38,1,1,0,0.245986780475547,0.245986780475547,0.0660416647260875,0.038058128275069825,0.32368198140944127
BTBD1_BTBD3,BTBD1,BTBD3,1,1,0,-0.1315985995793743,0.1315985995793743,0.02146672895714925,0.012850900592964086,0.24057526459733486
RARG_VDR,RARG,VDR,1,1,0,-0.038779124518874,0.038779124518874,0.05827967458121788,0.010413033315599854,0.31575889597665174
RHOG_RHOQ,RHOG,RHOQ,1,1,0,-0.0689357157969662,0.0689357157969662,0.7998160478556183,0.11799087115263363,0.012256207615829625
SLC9A6_SLC9A7,SLC9A6,SLC9A7,1,1,0,-0.1591449077302781,0.1591449077302781,0.11308490364819436,0.017728365931705455,0.16306936502279612
FLNA_FLNB,FLNA,FLNB,1,1,0,-0.1471798864978782,0.1471798864978782,0.059726226649398396,0.05531080071590057,0.4011607439227515
GRAMD1A_GRAMD1B,GRAMD1A,GRAMD1B,1,1,0,0.0758154545309954,0.0758154545309954,0.023995122032392378,0.020639884048720594,0.11862180839926205
HERC4_UBE3A,HERC4,UBE3A,1,1,0,0.1925184361557778,0.1925184361557778,0.09166467231706783,0.0031516930543655152,0.1760319223547426
TBC1D15_TBC1D16,TBC1D15,TBC1D16,1,1,0,-0.1331166685865561,0.1331166685865561,0.11345361428342164,0.09415955288388728,0.15900860821911772
ADD1_ADD3,ADD1,ADD3,1,1,0,0.0558283005282587,0.0558283005282587,0.059068158667361835,0.0019500296212987692,0.23750024877421547
ZNF680_ZNF695,ZNF680,ZNF695,1,1,0,0.1409574766722078,0.1409574766722078,0.13579444178128758,0.0445508464728701,0.3369164611909091
MAP3K11_MAP3K13,MAP3K11,MAP3K13,1,1,0,-0.2238177297008661,0.2238177297008661,0.2667470932853389,0.06034094704739729,0.0666483644108376
STRBP_ZFR,STRBP,ZFR,1,1,0,-0.1300549844265212,0.1300549844265212,0.31907514176540336,0.03972745233357197,0.217203412972331
MIA2_MIA3,MIA2,MIA3,1,1,0,0.2348651281646193,0.2348651281646193,0.01259108044621059,0.007553513908871873,0.12516632314611034
ANKRD18A_ANKRD36,ANKRD18A,ANKRD36,1,1,0,0.4227589907165856,0.4227589907165856,0.036897813143144734,0.00814557601140273,0.24545298080196823
TADA2A_TADA2B,TADA2A,TADA2B,1,1,0,0.1591641054448765,0.1591641054448765,0.5472679507133761,0.22962727076422806,0.3452314694985847
SLC39A10_SLC39A6,SLC39A10,SLC39A6,1,1,0,0.2419839259358769,0.2419839259358769,0.4130566809624358,0.025568317303725167,0.2955331866190231
CCPG1_PBXIP1,CCPG1,PBXIP1,1,1,0,0.060850724444995,0.060850724444995,0.10721404014289154,0.0030413767140481914,0.3221087477552667
MAP4K3_STK10,MAP4K3,STK10,1,1,0,-0.2777915697396301,0.2777915697396301,0.06296492309829607,0.031691779940538886,-0.22347495449225255
NRAS_RRAS2,NRAS,RRAS2,1,1,0,0.1099167546989184,0.1099167546989184,0.22067675715211496,0.0769641562670606,0.13487986893015116
DENND4A_DENND4C,DENND4A,DENND4C,1,1,0,-0.2061558999864187,0.2061558999864187,0.15779192478435433,0.011063734402428832,0.2037349058333553
ZDHHC13_ZDHHC17,ZDHHC13,ZDHHC17,1,1,0,0.1971958438284063,0.1971958438284063,0.1422640512987037,0.018932207865233582,0.23123511951907613
VPS13A_VPS13C,VPS13A,VPS13C,1,1,0,0.2035571255396907,0.2035571255396907,0.03599800440276832,0.012604912773283903,0.5021712797051293
OXSR1_PAK1,OXSR1,PAK1,1,1,0,-0.1051250814786002,0.1051250814786002,0.16790325833359776,0.0324248656074559,0.1824877650719077
GEM_MRAS,GEM,MRAS,1,1,0,0.0412574681334808,0.0412574681334808,0.11796519995264959,0.015696664219899067,0.34360780610889025
ELK1_ELK3,ELK1,ELK3,1,1,0,-0.0867148389489696,0.0867148389489696,0.08502504579445279,0.006342458267607036,0.14510042823433764
SLC36A1_SLC36A4,SLC36A1,SLC36A4,1,1,0,0.0552737066767892,0.0552737066767892,0.11030972867974687,0.031156485801468157,0.26130411434483775
CNOT6_CNOT6L,CNOT6,CNOT6L,1,1,0,-0.1436539200396365,0.1436539200396365,0.16490970486105166,0.080262571560855,0.4692529745159828
GIT1_GIT2,GIT1,GIT2,1,1,0,-0.1260607386173034,0.1260607386173034,0.14726569642088888,0.07623916910316571,0.327119629848769
GSPT1_HBS1L,GSPT1,HBS1L,1,1,0,-0.4695729351784992,0.4695729351784992,1.7018613683853476,0.18706509921421488,0.5186976078280332
KCTD10_TNFAIP1,KCTD10,TNFAIP1,1,1,0,-0.1050897455267214,0.1050897455267214,0.3810695446968497,0.011276883120031842,0.5337646601331961
PRPS1_PRPS2,PRPS1,PRPS2,1,1,0,-0.6490716199265458,0.6490716199265458,0.11672108011686567,0.020618414624321218,0.3122511066521373
HNRNPAB_HNRNPDL,HNRNPAB,HNRNPDL,1,1,0,-0.1470753913394896,0.1470753913394896,0.06542783035537299,0.03719862517260914,0.44041868244525395
PCGF2_PCGF3,PCGF2,PCGF3,1,1,0,-0.124838719094613,0.124838719094613,0.18217407719558154,0.034596545741328075,0.22745351389869015
PDS5A_PDS5B,PDS5A,PDS5B,1,1,0,-0.7505860854085573,0.7505860854085573,0.32988431762485937,0.12886145539449947,0.5287808662020502
TRA2A_TRA2B,TRA2A,TRA2B,1,1,0,-0.348636011431606,0.348636011431606,0.6082191589751026,0.054086352153978945,0.4195713000206924
HNRNPAB_HNRNPD,HNRNPAB,HNRNPD,1,1,0,-0.0080975597573876,0.0080975597573876,0.2138354062502357,0.03719862517260914,0.5257947985913289
DDX20_DDX39A,DDX20,DDX39A,1,1,0,-0.0849334204694278,0.0849334204694278,1.0070519816003183,0.2021800104717757,0.38613626507687954
HNRNPAB_TARDBP,HNRNPAB,TARDBP,1,1,0,-0.1671849743614223,0.1671849743614223,1.2323926082794094,0.03719862517260914,0.5473538880335231
CCNA2_CCNE2,CCNA2,CCNE2,1,1,0,0.661470296084805,0.661470296084805,1.3881499953204413,0.07313601014699803,0.579857670481238
CENPE_KIF5B,CENPE,KIF5B,1,1,0,0.2545202461416236,0.2545202461416236,0.6596169620617708,0.059948773410394826,0.41818726084777275
LMNA_LMNB1,LMNA,LMNB1,1,1,0,-0.0154614671744193,0.0154614671744193,0.24286915572360127,0.19587988949989665,-0.28993837387906485
CENPE_KIF9,CENPE,KIF9,1,1,0,0.1567912361839109,0.1567912361839109,0.6596169620617708,0.017484084860876898,0.046562462258302975
CUL2_CUL5,CUL2,CUL5,1,1,0,-0.250428134326639,0.250428134326639,0.6199446899584895,0.1995011889016383,0.5216795997388708
CWC27_PPIH,CWC27,PPIH,1,1,0,0.1342971186398974,0.1342971186398974,0.48377879668110885,0.009359043232135308,0.4017833142172007
PPP1R12A_PPP1R16A,PPP1R12A,PPP1R16A,1,1,0,-0.3202135420179821,0.3202135420179821,1.21419124986023,0.043280495704410206,0.07748578788410036
MSI2_TARDBP,MSI2,TARDBP,1,1,0,0.1631735730408325,0.1631735730408325,1.2323926082794094,0.15894187933982934,0.35167679459951934
HNRNPL_PTBP2,HNRNPL,PTBP2,1,1,0,-0.1042141725460438,0.1042141725460438,1.0367779469775098,0.06510420663798797,0.4466743511062208
AP1M2_AP3M1,AP1M2,AP3M1,1,1,0,0.0746491391951739,0.0746491391951739,0.14435006752931026,0.0517158163574658,-0.0920556289646034
RBM15B_SPEN,RBM15B,SPEN,1,1,0,0.1653613313729326,0.1653613313729326,0.04143984589964024,0.023169509094504548,0.5128337575391321
PPIC_PPIL4,PPIC,PPIL4,1,1,0,-0.2529958285392365,0.2529958285392365,0.9391336746354549,0.008061965246869836,0.15602093171502468
HNRNPD_TARDBP,HNRNPD,TARDBP,1,1,0,-0.373082459168758,0.373082459168758,1.2323926082794094,0.2138354062502357,0.5939816204705967
POC1B_WDR5,POC1B,WDR5,1,1,0,0.1570972933256278,0.1570972933256278,1.159038550145609,0.13732496474934164,0.21238453032772497
DDX46_DDX50,DDX46,DDX50,1,1,0,-0.2061313571245162,0.2061313571245162,0.722236473412381,0.17335647731458614,0.4621719128184993
TMEM87A_TMEM87B,TMEM87A,TMEM87B,1,1,0,-0.1298572127474469,0.1298572127474469,0.04872732201023872,0.013399988859936584,0.5199225906489999
KATNB1_WDR5B,KATNB1,WDR5B,0,0,0,-0.1497467829435416,0.1497467829435416,0.48922405950606856,0.14881614345363117,0.24144167920946683
ARSH_GALNS,ARSH,GALNS,0,0,0,-0.0657212372113188,0.0657212372113188,0.09048550381290564,0.010975354984237408,-0.05616659506630298
CYP3A4_CYP46A1,CYP3A4,CYP46A1,0,0,0,0.2727704460511911,0.2727704460511911,0.055585644597715735,0.0300567692775201,-0.012079554846319117
KIRREL1_KIRREL3,KIRREL1,KIRREL3,0,0,0,0.0683075905447023,0.0683075905447023,0.19148961036802079,0.11039865633571401,0.3439689532828522
SLC26A1_SLC26A4,SLC26A1,SLC26A4,0,0,0,0.1502430277635553,0.1502430277635553,0.04643653853863289,0.0372827805021904,-0.0961866017801244
ZFP69B_ZNF713,ZFP69B,ZNF713,0,0,0,-0.0852356316166033,0.0852356316166033,0.11141088804539227,0.045788001744150854,0.4445265002342208
NLRP12_RNH1,NLRP12,RNH1,0,0,0,0.1894705476825675,0.1894705476825675,0.1432338465821544,0.09621049905956915,0.027258339348043257
SLCO1A2_SLCO1B1,SLCO1A2,SLCO1B1,0,0,0,0.069796186527951,0.069796186527951,0.07947645175568512,0.05366288869688571,0.29653925258226227
GRIA4_GRIN2A,GRIA4,GRIN2A,0,0,0,0.0663053522734663,0.0663053522734663,0.10757810317559667,0.033092757542561475,0.032705737788206325
KLHL10_KLHL9,KLHL10,KLHL9,0,0,0,-0.2122810351239819,0.2122810351239819,0.10255096538663051,0.09532435054297116,0.049105387414312855
ZNF486_ZNF708,ZNF486,ZNF708,0,0,0,-0.149683169792202,0.149683169792202,0.14998325669229526,0.02119117128617863,0.3650585069682122
ZNF433_ZNF490,ZNF433,ZNF490,0,0,0,0.1469807671586807,0.1469807671586807,0.01707475280277616,0.0054611320465571146,0.2599133004685199
DNAH3_DNAH6,DNAH3,DNAH6,0,0,0,0.1700965668377865,0.1700965668377865,0.10764163524131001,0.00041581411891742335,0.14376606292020938
ZNF716_ZNF728,ZNF716,ZNF728,0,0,0,-0.110625802053819,0.110625802053819,0.20243627117834198,0.10687483656140682,0.3522566804751373
ZNF195_ZNF676,ZNF195,ZNF676,0,0,0,0.2571614785656685,0.2571614785656685,0.17308867694982893,0.03034596271842899,0.1128825827139581
ZNF273_ZNF680,ZNF273,ZNF680,0,0,0,0.3159520598952924,0.3159520598952924,0.19521979983217452,0.0445508464728701,0.7570740035355428
PTPN13_PTPN20,PTPN13,PTPN20,0,0,0,0.1281652751172247,0.1281652751172247,0.2768211223640587,0.04483904899272751,0.08673221831815682
POU2F2_POU5F1,POU2F2,POU5F1,0,0,0,0.075086983638317,0.075086983638317,0.07688757646543466,0.06761854638858605,-0.06465695013449593
ACTBL2_ACTRT1,ACTBL2,ACTRT1,0,0,0,0.0977212338110944,0.0977212338110944,0.09693865528869984,0.015258586146635382,0.017575802252373984
ZNF141_ZNF716,ZNF141,ZNF716,0,0,0,-0.1223312483541843,0.1223312483541843,0.20243627117834198,0.06905761665228952,0.06904149839012624
ZNF195_ZNF736,ZNF195,ZNF736,0,0,0,0.0696064756139644,0.0696064756139644,0.17308867694982893,0.11265362123212118,0.3878733512862809
KCNH3_KCNH7,KCNH3,KCNH7,0,0,0,0.1178220868724651,0.1178220868724651,0.1399027637441755,0.0453801993661586,0.42822083464521044
TMSB15A_TMSB4X,TMSB15A,TMSB4X,0,0,0,-0.0232079734475839,0.0232079734475839,0.2294743814641599,0.119877002309086,-0.11279049372487596
LRRC52_LRTM1,LRRC52,LRTM1,0,0,0,-0.0536316099371366,0.0536316099371366,0.15718106579657004,0.06703921149394998,0.005887669685399788
MYO1A_MYO1G,MYO1A,MYO1G,0,0,0,0.0704136613843787,0.0704136613843787,0.15018428806388662,0.08379887548524624,0.01630524014219432
ENPEP_ERAP1,ENPEP,ERAP1,0,0,0,0.061215284199742,0.061215284199742,0.07325846841869708,0.011168874978622364,0.0438118643352235
IL18R1_IL1RL2,IL18R1,IL1RL2,0,0,0,0.152228747582952,0.152228747582952,0.1079716915559971,0.024073587669636624,0.2154944189307451
MRO_MROH2B,MRO,MROH2B,0,0,0,-0.1386109059192526,0.1386109059192526,0.12616340606640356,0.03469903874871371,-0.01039229895311627
ZNF141_ZNF680,ZNF141,ZNF680,0,0,0,-0.0732374257893758,0.0732374257893758,0.06905761665228952,0.0445508464728701,0.3317282690877736
KCNC1_KCNC2,KCNC1,KCNC2,0,0,0,-0.0940242450900351,0.0940242450900351,0.15741296634684138,0.0543767384948045,0.42798701075424045
UGT2B10_UGT2B15,UGT2B10,UGT2B15,0,0,0,0.3905712951289705,0.3905712951289705,0.1077901405430116,0.08250905559076618,0.5087242017801815
CEACAM3_PSG8,CEACAM3,PSG8,0,0,0,-0.0928154408622263,0.0928154408622263,0.2021582659731063,0.012906771697803306,-0.008486864183170987
KRT26_KRT28,KRT26,KRT28,0,0,0,0.0096942079654553,0.0096942079654553,0.1464312578551057,0.023628386112433057,0.49584277347963407
ZNF699_ZNF709,ZNF699,ZNF709,0,0,0,0.1589023860263833,0.1589023860263833,0.15667691619992583,0.03408524891858048,0.42734828890881416
ENPEP_LVRN,ENPEP,LVRN,0,0,0,-0.1447565327468892,0.1447565327468892,0.07325846841869708,0.013925535951743005,0.11226146648665553
ZNF492_ZNF680,ZNF492,ZNF680,0,0,0,0.3127925129874859,0.3127925129874859,0.9027232168597527,0.0445508464728701,0.30975373484147933
ZNF625_ZNF878,ZNF625,ZNF878,0,0,0,-0.2769452771894101,0.2769452771894101,0.1294490252280826,0.00036340648520456184,0.4692428789550386
ZKSCAN3_ZKSCAN4,ZKSCAN3,ZKSCAN4,0,0,0,0.1037598849199317,0.1037598849199317,0.017790036610823883,0.0117162077147467,0.6789320292383468
ZNF600_ZNF611,ZNF600,ZNF611,0,0,0,-0.1264013404059644,0.1264013404059644,0.402040064214399,0.06807161259364837,0.44450736739725966
FLVCR1_FLVCR2,FLVCR1,FLVCR2,0,0,0,0.1081449749955432,0.1081449749955432,0.02502975852704284,0.02298585628137428,0.014574084754794967
DNAH3_DNAH7,DNAH3,DNAH7,0,0,0,0.1361878618771241,0.1361878618771241,0.053023075750364225,0.00041581411891742335,0.12152175610216899
CELF1_CELF2,CELF1,CELF2,0,0,0,-0.1318981769940553,0.1318981769940553,0.17773410544589857,0.07918547978259208,-0.01420042287720827
WNT7A_WNT7B,WNT7A,WNT7B,0,0,0,-0.0926914032016138,0.0926914032016138,0.15338280259298295,0.0037174648799373072,0.428486789308955
SLC28A1_SLC28A2,SLC28A1,SLC28A2,0,0,0,0.0703142570240941,0.0703142570240941,0.04007722202405395,0.027227991895359602,-0.01226910631238956
RGS6_RGS7,RGS6,RGS7,0,0,0,-0.0543535502211396,0.0543535502211396,0.04460990405028504,0.02066078838812062,0.01108225243331647
ANKRD26_POTEE,ANKRD26,POTEE,0,0,0,-0.0344046858376956,0.0344046858376956,0.19714926049863865,0.17897785360014082,0.09060999851840741
KLF14_SP7,KLF14,SP7,0,0,0,0.0523522569234564,0.0523522569234564,0.12700274146824597,0.04764686241513863,0.043098733429506784
ANKRD18B_POTEE,ANKRD18B,POTEE,0,0,0,0.0453971912184746,0.0453971912184746,0.2229915462960855,0.17897785360014082,0.08199814981704674
ZNF157_ZNF2,ZNF157,ZNF2,0,0,0,0.0515066317945339,0.0515066317945339,0.1331523619344598,0.03565996377878591,0.28857840040424376
H3-4_H3C6,H3-4,H3C6,0,0,0,-0.1997955284407435,0.1997955284407435,0.16731158621265332,0.07966764528176058,0.17946391367779307
PLK1_PLK5,PLK1,PLK5,0,0,0,-0.115857766018697,0.115857766018697,2.7537434960326417,0.012774866783667122,0.03431933121132964
CACNB2_CACNB3,CACNB2,CACNB3,0,0,0,0.1349195954699487,0.1349195954699487,0.4972953224033995,0.07135234165866644,0.15374072175469863
DCC_IGDCC3,DCC,IGDCC3,0,0,0,-0.1224057605988653,0.1224057605988653,0.12736265484933978,0.08979894003207592,0.11166449972811893
HNRNPK_PCBP3,HNRNPK,PCBP3,0,0,0,-0.0062464576907965,0.0062464576907965,2.4934218272503372,0.02553903097988455,0.17370304223613192
ZNF117_ZNF716,ZNF117,ZNF716,0,0,0,-0.0723889726892371,0.0723889726892371,,,0.01829657728713677
ABCA12_ABCA3,ABCA12,ABCA3,0,0,0,-0.1160427867209348,0.1160427867209348,0.011477815750114674,0.010118870881432387,0.04323868910090115
LAMB4_NTN4,LAMB4,NTN4,0,0,0,0.1120920408875959,0.1120920408875959,0.10605931924233568,0.036096118406787184,0.07551309242803889
NTRK3_ROR2,NTRK3,ROR2,0,0,0,0.1058276511295326,0.1058276511295326,0.03891592908820592,0.027566914789549736,0.1454119839118444
GANAB_SI,GANAB,SI,0,0,0,-0.1497936147840951,0.1497936147840951,0.23229710229635733,0.04293837031323222,-0.020852110977115392
ZNF676_ZNF708,ZNF676,ZNF708,0,0,0,-0.0713075380289709,0.0713075380289709,0.03034596271842899,0.02119117128617863,0.19656438996793793
RIMS1_RIMS3,RIMS1,RIMS3,0,0,0,-0.0961955601323651,0.0961955601323651,0.0438564577515622,0.005234071141195571,0.012179496436751328
PPP2R2B_PPP2R2C,PPP2R2B,PPP2R2C,0,0,0,0.1047841933418991,0.1047841933418991,0.032122964374425834,0.005893573559651371,0.1407588935009136
DLG2_DLG5,DLG2,DLG5,0,0,0,-0.152355728616329,0.152355728616329,0.22179204087516727,0.09523753595327192,0.04837541790319994
LRRC26_SLITRK3,LRRC26,SLITRK3,0,0,0,-0.1260021400546198,0.1260021400546198,0.10984567706170903,0.04171091090165439,-0.020137767119043096
FCGR1A_FCRL5,FCGR1A,FCRL5,0,0,0,-0.162079659197502,0.162079659197502,0.7678829922329774,0.021858569303694717,-0.036393713328570276
TXN_TXNDC2,TXN,TXNDC2,0,0,0,-0.1920761255968157,0.1920761255968157,1.2743917892087688,0.24231215938445178,0.08325724157649299
DCLK1_DCLK2,DCLK1,DCLK2,0,0,0,0.1097305742012043,0.1097305742012043,0.10805042857115561,0.0007776971629915075,0.426469130922169
TRPC3_TRPC7,TRPC3,TRPC7,0,0,0,0.1479884196147467,0.1479884196147467,0.057700152943052155,0.046355832384697544,0.0040655322702711225
PSMA7_PSMA8,PSMA7,PSMA8,0,0,0,-0.3266487318880169,0.3266487318880169,2.4190090224228835,0.0012312190747961309,-0.12532432034477026
CHD1_CHD2,CHD1,CHD2,0,0,0,0.2876062083060413,0.2876062083060413,0.1798235920475265,0.07951550910577622,0.343660394637715
MAP2K1_MAP2K2,MAP2K1,MAP2K2,0,0,0,0.3016810141785536,0.3016810141785536,0.18717143011024862,0.163860740852523,0.24812358146935343
SMARCA2_SMARCA4,SMARCA2,SMARCA4,0,0,0,-0.7096838101792589,0.7096838101792589,0.3636280987282543,0.02854617609413405,0.12305825400930073
SETD1A_SETD1B,SETD1A,SETD1B,0,0,0,0.2302517246477406,0.2302517246477406,0.9111606862759997,0.24025105917756065,0.7629077097137007
MAP2K3_MAP2K6,MAP2K3,MAP2K6,0,0,0,0.0386892304274128,0.0386892304274128,0.061424541527667624,0.024449673285387368,-0.14740431935322043
MPRIP_TRIOBP,MPRIP,TRIOBP,0,0,0,-0.1810867644352057,0.1810867644352057,0.22637978215750718,0.061382752517400684,0.5612723511131429
KMT2A_KMT2B,KMT2A,KMT2B,0,0,0,-0.2107679845232708,0.2107679845232708,0.2891384415922004,0.2061678106410109,0.48751931116259534
KAT2A_KAT2B,KAT2A,KAT2B,0,0,0,-0.1311059023599921,0.1311059023599921,0.23440950746000982,0.02004974805856645,0.02563619569448388
ARID4A_ARID4B,ARID4A,ARID4B,0,0,0,-0.2619288732026732,0.2619288732026732,0.15484452132408338,0.01649461962065651,0.6454877026846105
MTM1_MTMR2,MTM1,MTMR2,0,0,0,0.1162252928067211,0.1162252928067211,0.0767319937527371,0.03576842784713015,0.1335747858851656
PTK6_SRC,PTK6,SRC,0,0,0,-0.023669113736416,0.023669113736416,0.13758613581946239,0.11233391523617609,0.34297990920466936
HCK_SRC,HCK,SRC,0,0,0,-0.0690957865826434,0.0690957865826434,0.11233391523617609,0.05475905277799936,-0.31237774355809805
AKT1_AKT3,AKT1,AKT3,0,0,0,-0.0590594631754973,0.0590594631754973,0.09143525935534232,0.08657614510773096,0.0985727292567869
LCK_SRC,LCK,SRC,0,0,0,-0.0918232189642568,0.0918232189642568,0.11233391523617609,0.0003142794108999435,-0.20049701349531032
IRS1_IRS2,IRS1,IRS2,0,0,0,-0.2303543772627187,0.2303543772627187,0.4021221937456976,0.0964771254195041,0.09699338826366873
FER1L5_OTOF,FER1L5,OTOF,0,0,0,-0.0867326780844657,0.0867326780844657,0.19767000356093717,0.011340765327719939,0.04462933440752164
CENPE_KIF6,CENPE,KIF6,0,0,0,0.3452326567465007,0.3452326567465007,0.6596169620617708,0.04130392003454708,0.01913678083030091
TUBB_TUBB1,TUBB,TUBB1,0,0,0,0.3566744125160991,0.3566744125160991,1.9553952535603567,0.021162374819062805,0.09593901938144597
EAF1_EAF2,EAF1,EAF2,0,0,0,0.0150892473624151,0.0150892473624151,0.4085821830458247,0.06385742789383939,0.15177707634767382
SULT1A1_SULT1A2,SULT1A1,SULT1A2,0,0,0,-0.0662538947640923,0.0662538947640923,0.10945314410704428,0.10729761607460159,0.5679942207673282
CERCAM_COLGALT2,CERCAM,COLGALT2,0,0,0,0.0691372215675274,0.0691372215675274,0.21324584208046254,0.0398330582496666,0.12667331188978762
ANKRD62_POTEE,ANKRD62,POTEE,0,0,0,-0.0240082704863204,0.0240082704863204,0.17897785360014082,0.061039534811216344,0.22467412557406452
HNRNPK_NOVA2,HNRNPK,NOVA2,0,0,0,0.2705364950842317,0.2705364950842317,2.4934218272503372,0.1393924024030454,0.19352663410952528
FAM83A_FAM83F,FAM83A,FAM83F,0,0,0,0.1077477580875042,0.1077477580875042,0.10982445394860307,0.060530705616260096,0.3140745787560175
MAP2_MAPT,MAP2,MAPT,0,0,0,-0.177201436964062,0.177201436964062,0.07237707992211605,0.0722046823121838,0.3491933136313739
SLC22A2_SLC22A8,SLC22A2,SLC22A8,0,0,0,-0.108912411489667,0.108912411489667,0.09020524035488786,0.015160027718485737,-0.019242301644881898
MYC_MYCN,MYC,MYCN,0,0,0,0.1439167107036287,0.1439167107036287,1.9870943284184752,0.12880387901586948,-0.3796609883597632
GPR37_GRPR,GPR37,GRPR,0,0,0,0.0770864205834799,0.0770864205834799,0.15968515295064473,0.03202515379280294,0.07492263308913844
EXOC6_EXOC6B,EXOC6,EXOC6B,0,0,0,-0.1353278592019203,0.1353278592019203,0.07703317050420708,0.03685893986137599,-0.02483418463581705
MMP12_MMP8,MMP12,MMP8,0,0,0,0.0718979201069073,0.0718979201069073,0.16613652037030716,0.02306491523568803,0.03308459008638867
MAPK13_MAPK14,MAPK13,MAPK14,0,0,0,-0.0537009028226733,0.0537009028226733,0.18234846189940218,0.06674039183333169,0.08753562849334506
RPS6KA1_RPS6KA5,RPS6KA1,RPS6KA5,0,0,0,0.0384420004121313,0.0384420004121313,0.19025412768619987,0.03693397490473818,0.30516902692451947
KLHL20_KLHL28,KLHL20,KLHL28,0,0,0,0.0672546419256196,0.0672546419256196,0.10041211820903607,0.06146941080878848,0.4574063523301351
CAMK1D_CAMK1G,CAMK1D,CAMK1G,0,0,0,-0.0912744766778489,0.0912744766778489,0.04123569724414959,0.008310178191280403,-0.020347179125750833
LRP1_LRP2,LRP1,LRP2,0,0,0,-0.1873647290342827,0.1873647290342827,0.12145232367467287,0.0896091104832282,0.00503260527580388
ST6GALNAC3_ST6GALNAC5,ST6GALNAC3,ST6GALNAC5,0,0,0,-0.2487654994188279,0.2487654994188279,0.03517794034496924,0.025795645474302645,0.18036821018419633
GALNT14_GALNTL5,GALNT14,GALNTL5,0,0,0,-0.1279610533175657,0.1279610533175657,0.014570978057037798,0.011474189886866229,-0.005475738481424233
PPP2R2A_PPP2R2B,PPP2R2A,PPP2R2B,0,0,0,-0.2285338106034762,0.2285338106034762,0.24531731935087256,0.032122964374425834,-0.03486182823499017
GALNT3_GALNT4,GALNT3,GALNT4,0,0,0,-0.1248254703225881,0.1248254703225881,0.07686843289449151,0.05778831228811728,0.19256267607508953
CAMK1G_CAMK2B,CAMK1G,CAMK2B,0,0,0,0.104012450014375,0.104012450014375,0.04514666480162032,0.04123569724414959,0.05115547247223888
