,SequencingID,ModelID,ModelConditionID,IsDefaultEntryForModel,IsDefaultEntryForMC,MSIScore,LoHFraction,WGD,CIN,Ploidy,Aneuploidy
1738,CDS-IU6dnI,ACH-000149,MC-000149-T5h1,Yes,Yes,1.49,,,,,
1739,CDS-IUbeqC,ACH-000193,MC-000193-IINp,Yes,Yes,1.55,0.226806556012336,1.0,0.684044799737316,2.99182809701177,23.0
1740,CDS-IUvqvg,ACH-000969,MC-000969-8Uk9,No,Yes,87.74,,,,,
1741,CDS-IYXKB7,ACH-000852,MC-000852-H6cT,No,Yes,1.05,0.311034438227068,0.0,0.469259290904995,1.92091322829546,16.0
1742,CDS-IaLkpE,ACH-001106,MC-001106-BKoT,No,No,1.95,0.000276887614930212,0.0,0.000798614418165266,2.00082014373134,0.0
1743,CDS-Iayyqk,ACH-002221,MC-002221-JOhC,Yes,Yes,2.31,0.0715566887668657,0.0,0.220663276536164,2.17382085227713,5.0
1744,CDS-IccffL,ACH-002419,MC-002419-Y3G7,Yes,Yes,3.54,0.000634026465465502,0.0,0.00654879421006677,2.01022293405832,0.0
1745,CDS-Igadct,ACH-000518,MC-000518-mZY2,Yes,Yes,1.07,0.121805922315842,0.0,0.279891569374674,2.1994118008848598,11.0
1746,CDS-IhXV7n,ACH-000206,MC-000206-Jmpg,No,No,4.13,,,,,
1747,CDS-IhYFHN,ACH-001336,MC-001336-Y0Qd,No,No,3.85,0.357918410796671,1.0,0.763126687009882,3.4212111347066,19.0
1748,CDS-Iqv4tU,ACH-000414,MC-000414-4WOU,No,Yes,0.59,0.06353341822438,0.0,0.246414605942152,2.24385036846607,7.0
1749,CDS-Irzq86,ACH-000549,MC-000549-P7xB,Yes,Yes,1.66,0.110379582954121,1.0,0.65939444330086,3.74508264082754,27.0
1750,CDS-Iv79NT,ACH-001338,MC-001338-zr7W,No,Yes,1.17,0.0789056599515247,0.0,0.188101630616964,2.07248965095312,5.0
1751,CDS-IxIFyw,ACH-000611,MC-000611-WhVU,Yes,Yes,2.19,0.102816601946167,0.0,0.239566379729658,2.10441465922709,7.0
1752,CDS-J0nzOO,ACH-000008,MC-000008-OGcy,No,Yes,0.48,0.354263049939161,1.0,0.61997598129647,2.6646725710120296,25.0
1753,CDS-J1zjBr,ACH-000226,MC-000226-z9rQ,No,Yes,1.04,0.0193705758030394,0.0,0.210213402550159,2.2514640922307403,6.0
1754,CDS-J4fvsj,ACH-002159,MC-002159-nQYI,Yes,Yes,0.47,0.207806679285072,1.0,0.535205565443591,3.1440923525803197,16.0
1755,CDS-J6aoqG,ACH-000119,MC-000119-biIS,Yes,Yes,1.68,2.62816549994483e-05,0.0,2.62829812782732e-05,1.9999058921536699,0.0
1756,CDS-J6i20N,ACH-000968,MC-000968-jPeQ,No,Yes,0.83,0.155410977030865,1.0,0.538825334034304,3.7678573363306405,21.0
1757,CDS-J76DxD,ACH-001400,MC-001400-f9np,No,Yes,1.0,,,,,
1758,CDS-J7oJl8,ACH-002298,MC-002298-cl1G,Yes,Yes,1.32,0.284241808867577,1.0,0.619996934597656,3.36014397437639,19.0
1759,CDS-JBnfaq,ACH-003475,MC-003475-H7Y4,Yes,Yes,3.18,0.0766406922793308,1.0,0.474686802431544,3.39062737071952,22.0
1760,CDS-JDS2jg,ACH-000816,MC-000816-fYn1,No,Yes,0.87,0.32238020243329,0.0,0.639185025918472,2.33777426552832,18.0
1761,CDS-JDhesy,ACH-000649,MC-000649-IvOi,No,Yes,1.41,0.279248753799466,0.0,0.402500676514136,2.0814547589866104,6.0
1762,CDS-JFaBTh,ACH-001819,MC-001819-imt5,Yes,Yes,3.04,0.422678116621988,1.0,0.699270207684557,2.7352987195887595,32.0
1763,CDS-JKOFlV,ACH-000910,MC-000910-2EDP,No,Yes,0.55,0.20216531646815,0.0,0.45921918127789,2.25253202919206,13.0
1764,CDS-JNpgXf,ACH-002077,MC-002077-uVx4,No,Yes,1.24,0.202363400107803,0.0,0.303204346132941,1.9331902608565101,12.0
1765,CDS-JOeC3P,ACH-001858,MC-001858-c43i,Yes,Yes,3.64,,,,,
1766,CDS-JPXwPO,ACH-000055,MC-000055-M4n1,Yes,Yes,6.24,,,,,
1767,CDS-JRtr3a,ACH-000443,MC-000443-VzGx,Yes,Yes,1.81,0.331084385589134,0.0,0.524952347937619,2.06824285909208,17.0
1768,CDS-JVrQlU,ACH-000657,MC-000657-ERaD,No,Yes,14.99,0.0559456978406808,0.0,0.118259320322663,2.05553574825372,2.0
1769,CDS-JZVtJV,ACH-001993,MC-001993-EcIk,No,No,2.87,0.486764031133903,1.0,0.0840924973754161,3.23144705417795,4.0
1770,CDS-JeRq2M,ACH-000762,MC-000762-wXHU,No,No,2.13,0.273633394353655,1.0,0.537064358751374,2.9197663821465,14.0
1771,CDS-Jf1BVQ,ACH-000112,MC-000112-7H1B,No,Yes,0.89,0.00443978422404825,1.0,0.511526629278904,3.65205390404009,24.0
1772,CDS-JmNfAK,ACH-001647,MC-001647-cFRC,No,No,3.51,0.0631118434479018,0.0,0.138743652995972,2.00109931492863,7.0
1773,CDS-JqBiUG,ACH-002115,MC-002115-i7Zw,Yes,Yes,0.53,0.0589430667944249,1.0,0.4780144407762,4.77882816018516,34.0
1774,CDS-Jslf9C,ACH-001344,MC-001344-oQWg,No,Yes,0.77,0.0938887980044014,1.0,0.472110002730895,3.73550946164808,15.0
1775,CDS-JuKIq7,ACH-001193,MC-001193-ObM2,No,No,3.94,0.250601124025263,1.0,0.482074592804233,3.6697304699656303,18.0
1776,CDS-JwETSN,ACH-000767,MC-000767-kxY9,No,No,4.79,0.263357046985323,1.0,0.586043422827182,3.09669109280523,20.0
1777,CDS-JyjcBs,ACH-000905,MC-000905-IjEO,No,Yes,1.88,0.13588730163779,1.0,0.496390357507459,3.16614356489969,19.0
1778,CDS-K1CuDa,ACH-000212,MC-000212-cLyi,No,Yes,0.8,0.409122508488181,1.0,0.818642740532215,4.6759337185675705,31.0
1779,CDS-K7mg2G,ACH-001613,MC-001613-audg,Yes,Yes,3.55,0.069659042898287,0.0,0.172131754103342,2.07730092113939,4.0
1780,CDS-KAqwOM,ACH-000965,MC-000965-QT4C,No,Yes,79.4,,,,,
1781,CDS-KBWHzC,ACH-000450,MC-000450-UsoN,No,Yes,0.99,0.213575447589707,1.0,0.567721259369194,3.3358774933892406,19.0
1782,CDS-KBj6zC,ACH-000811,MC-000811-Gp6a,No,Yes,29.03,,,,,
1783,CDS-KCQeL4,ACH-000323,MC-000323-TmRx,No,Yes,0.9,0.422625301851629,1.0,0.781917861354073,4.238430039516331,26.0
1784,CDS-KCUFod,ACH-000504,MC-000504-aQvj,No,Yes,0.7,,,,,
1785,CDS-KCUGoM,ACH-000456,MC-000456-LaWY,No,Yes,0.65,0.231101111875731,1.0,0.499407032101974,3.1394865107717598,18.0
1786,CDS-KMo6RD,ACH-000219,MC-000219-wkcr,No,Yes,1.68,0.286280281772525,1.0,0.568797962350936,2.8285040638463097,16.0
1787,CDS-KNGc2y,ACH-000271,MC-000271-2YJJ,Yes,Yes,2.96,0.0663102591235163,0.0,0.125743229650605,2.0464474752828203,2.0
1788,CDS-KQyxhG,ACH-000326,MC-000326-kma2,No,No,1.58,0.111626569481797,0.0,0.165816902052152,1.96584456214593,5.0
1789,CDS-KRXKKX,ACH-000545,MC-000545-viLC,No,Yes,0.9,0.4311279712745,1.0,0.726736412568317,3.8409834659126605,28.0
1790,CDS-KStyr8,ACH-001277,MC-001277-fbAy,No,No,4.56,0.157126445877776,1.0,0.522512117682741,4.41805219606637,16.0
1791,CDS-KUFYVj,ACH-000112,MC-000112-bjRJ,Yes,Yes,1.51,2.76764914179641e-05,1.0,0.533541799761668,3.49112797689789,20.0
1792,CDS-KYvK2W,ACH-000130,MC-000130-bX0R,Yes,Yes,2.27,0.00873612881219053,0.0,0.074174951558114,2.05476652594542,3.0
1793,CDS-KZwcE8,ACH-000228,MC-000228-aDV5,No,No,1.68,0.525807446860427,1.0,0.626316966907878,2.08825688744219,12.0
1794,CDS-KbGk8A,ACH-002116,MC-002116-7TpA,Yes,Yes,0.63,,,,,
1795,CDS-KgFyLR,ACH-001369,MC-001369-jLCX,Yes,Yes,74.33,0.000545482000411792,0.0,0.00153044611826162,2.00014377965453,0.0
1796,CDS-KgMIEb,ACH-001517,MC-001517-TVRG,No,Yes,63.84,0.112931554526423,1.0,0.641636058027416,3.5737657832816403,19.0
1797,CDS-KhPZpk,ACH-001442,MC-001442-F4Lg,No,No,2.88,0.0314259175182801,0.0,0.211950641070381,2.1176316514786397,10.0
1798,CDS-KhywM7,ACH-001390,MC-001390-SOLL,Yes,Yes,7.51,0.499425048786431,1.0,0.564977310489921,2.6619234502002205,23.0
1799,CDS-Kockd8,ACH-001864,MC-001864-217M,Yes,Yes,2.97,0.188250924635614,1.0,0.665824666977986,3.0726289684191097,27.0
1800,CDS-KpKb5K,ACH-002369,MC-002369-ihXy,Yes,Yes,1.07,0.000940619402607277,1.0,0.0918276915773711,4.11155523448563,0.0
1801,CDS-KqVlq3,ACH-000939,MC-000939-vZCX,No,Yes,75.01,0.0822604941659062,0.0,0.117086629604015,2.0131964812493797,2.0
1802,CDS-Ky8nue,ACH-002190,MC-002190-Ww21,Yes,Yes,0.53,0.0981955105829039,0.0,0.145266777073368,2.00015710735809,3.0
1803,CDS-Kz4ol9,ACH-001786,MC-001786-LoTy,Yes,Yes,88.0,9.30326169925474e-05,1.0,0.256845917592355,3.74874690911064,10.0
1804,CDS-L4Qt3X,ACH-000727,MC-000727-l8XD,No,Yes,0.8,0.484900703861478,1.0,0.639850724133202,2.529918078312,23.0
1805,CDS-L5bues,ACH-000924,MC-000924-TCUt,No,No,2.8,0.197609919603471,1.0,0.780807673212893,4.58062985275288,32.0
1806,CDS-L7Z07J,ACH-000160,MC-000160-11p8,No,No,5.26,,,,,
1807,CDS-L7hN76,ACH-000703,MC-000703-mnrW,No,No,1.84,0.331493527692472,1.0,0.51791335880718,3.54547913008909,19.0
1808,CDS-L9Zvw4,ACH-002357,MC-002357-FxXn,Yes,Yes,1.11,0.00269907358778296,0.0,0.023059152006803,2.03157449123303,0.0
1809,CDS-LEWhAC,ACH-000055,MC-000055-ndMA,No,Yes,1.98,0.129418610132017,0.0,0.235681675858924,2.07750733041877,7.0
1810,CDS-LEgBAZ,ACH-001205,MC-001205-qL1Z,No,Yes,1.7,0.00169827806782464,0.0,0.0922108425552549,2.12542780099925,3.0
1811,CDS-LHBq0Q,ACH-000582,MC-000582-hnXD,No,Yes,0.73,0.426983894236158,1.0,0.643491112203979,3.27548238690666,28.0
1812,CDS-LLMKJM,ACH-000221,MC-000221-AyjX,No,Yes,1.21,0.386766656274268,1.0,0.658128412195897,2.81815388704377,22.0
1813,CDS-LO8oUO,ACH-002155,MC-002155-NOuO,Yes,Yes,1.24,0.116195428164297,0.0,0.316613419246236,2.12220164761193,12.0
1814,CDS-LOKI0n,ACH-002301,MC-002301-pUfb,Yes,Yes,1.68,0.0490365472021404,0.0,0.137971068794093,2.12932868813301,3.0
1815,CDS-LQoU8A,ACH-002029,MC-002029-jZk3,No,No,4.22,,,,,
1816,CDS-LVXDFs,ACH-000914,MC-000914-K7kD,No,Yes,57.17,,,,,
1817,CDS-La6rnZ,ACH-000123,MC-000123-f35B,No,No,3.22,0.000489246154108644,0.0,0.000795860030304086,1.9997745811475,0.0
1818,CDS-LbN1PP,ACH-000227,MC-000227-eumb,No,Yes,1.21,,,,,
1819,CDS-Lck6JE,ACH-000414,MC-000414-MWUF,Yes,Yes,1.96,0.062452654762363,0.0,0.22828838333626,2.20428411109106,7.0
1820,CDS-LfdQqM,ACH-002287,MC-002287-tUNB,Yes,Yes,80.38,0.419841177513539,1.0,0.733754498895659,2.92219446338468,18.0
1821,CDS-LhNNwM,ACH-001303,MC-001303-7eBW,No,No,3.71,0.0152560064732614,1.0,0.272369225716933,4.32776708470227,9.0
1822,CDS-Ls959U,ACH-000209,MC-000209-gfOv,Yes,Yes,1.1,0.403810157395419,1.0,0.539069967051806,2.80408244746088,20.0
1823,CDS-LsRC2H,ACH-000405,MC-000405-OrjD,No,No,1.77,,,,,
1824,CDS-LsjGNU,ACH-003473,MC-003473-A1W2,Yes,Yes,3.97,0.0739939701252446,0.0,0.122432297289057,1.89989035081691,6.0
1825,CDS-LtJKmx,ACH-000449,MC-000449-CzYj,Yes,Yes,1.4,0.144950732126437,0.0,0.175550947952548,1.97452084342123,3.0
1826,CDS-LtRnBf,ACH-002135,MC-002135-kWNb,Yes,Yes,0.78,0.324116768789823,0.0,0.416327437329121,1.77894125823019,16.0
1827,CDS-Lzm8CV,ACH-000756,MC-000756-WQaB,No,Yes,1.29,0.238631439566713,1.0,0.707652325591952,4.70302798677547,33.0
1828,CDS-M0EGOd,ACH-003455,MC-003455-C8I1,Yes,Yes,3.74,0.32548162329373,1.0,0.743441713007207,2.93759197569884,25.0
1829,CDS-M0eAUt,ACH-000672,MC-000672-m0Ol,No,Yes,1.24,,,,,
1830,CDS-M33guL,ACH-000032,MC-000032-b8Um,Yes,Yes,1.17,0.0375368134713612,0.0,0.0958339739398145,2.02030782593315,4.0
1831,CDS-M3w8gk,ACH-000637,MC-000637-q42p,No,Yes,1.28,0.581205440277235,1.0,0.741604481949035,2.95776949867972,22.0
1832,CDS-M5LMzl,ACH-001360,MC-001360-PH5r,No,Yes,0.79,0.267536344677993,1.0,0.431665144964849,3.74205378255062,16.0
1833,CDS-MFvQGC,ACH-000747,MC-000747-5vS8,No,Yes,0.55,0.446535866079131,1.0,0.654578249905961,2.37546789539344,16.0
1834,CDS-MIWHZf,ACH-002372,MC-002372-cfh6,Yes,Yes,1.18,0.0017383176635704,0.0,0.0325650803305214,2.05136391080866,0.0
1835,CDS-MJAkfv,ACH-000788,MC-000788-UK2d,No,Yes,0.71,0.0518150464421205,0.0,0.277778879980961,2.24306892447808,8.0
1836,CDS-ML22GG,ACH-001702,MC-001702-d1DG,No,No,2.64,0.30340266495207,1.0,0.499755140795288,2.85810396139091,19.0
1837,CDS-MNNh0S,ACH-001544,MC-001544-r8oy,Yes,Yes,1.6,0.248588217217007,1.0,0.671656556749751,3.52685928335227,27.0
1838,CDS-MO67zD,ACH-000459,MC-000459-htGX,Yes,Yes,1.93,0.195150983535594,0.0,0.279176138859215,1.87706453423626,12.0
1839,CDS-MPFRBy,ACH-000462,MC-000462-xIRj,Yes,Yes,2.75,0.0328283300022732,0.0,0.033086353639724,1.96559490962382,2.0
1840,CDS-MQDYm1,ACH-002465,MC-002465-1j4t,No,No,3.34,0.0480761422757668,0.0,0.127321089834894,2.07832753389759,3.0
1841,CDS-MUa2O1,ACH-001365,MC-001365-52X8,Yes,Yes,0.55,0.340094367880944,1.0,0.611071881560794,2.34175772316052,12.0
1842,CDS-MUcw2E,ACH-000704,MC-000704-btHg,No,Yes,1.16,0.0808220959959964,1.0,0.703639299218668,3.87461391247342,23.0
1843,CDS-MWtu9h,ACH-001086,MC-001086-cgN4,Yes,Yes,2.67,0.127269181486829,1.0,0.584604736863938,3.69186437609513,25.0
1844,CDS-MYsguW,ACH-000958,MC-000958-mNiZ,No,Yes,84.4,0.0662116179084579,0.0,0.116949023288951,2.11603626201275,3.0
1845,CDS-MeMO7o,ACH-000692,MC-000692-bV06,Yes,Yes,1.54,0.102028794584758,1.0,0.764314601568021,4.35172244770729,24.0
1846,CDS-MgxKJG,ACH-002304,MC-002304-T9J0,Yes,Yes,0.85,0.303881733758719,1.0,0.749554973615084,2.80461299033967,28.0
1847,CDS-MhUSR8,ACH-000738,MC-000738-4Yli,No,Yes,1.3,0.424221101212311,1.0,0.717245921819788,3.15190517440602,20.0
1848,CDS-MiE9vu,ACH-000833,MC-000833-yj6G,No,Yes,1.22,,,,,
1849,CDS-MiKJeF,ACH-000156,MC-000156-s6DS,No,Yes,1.39,0.0252773104502295,0.0,0.0512078063414994,2.03857306513235,0.0
1850,CDS-MmcZTk,ACH-000990,MC-000990-B253,Yes,Yes,93.22,0.000337874730150025,1.0,0.387611299511762,3.71922286728829,13.0
1851,CDS-Mn4Zma,ACH-000599,MC-000599-AlzI,No,Yes,1.15,0.38537735454765,1.0,0.802960957981451,4.23305170393605,26.0
1852,CDS-MtErSP,ACH-002228,MC-002228-0cwy,Yes,Yes,0.82,0.183979303532601,1.0,0.788259249808672,4.39862279094446,23.0
1853,CDS-Mzr7zM,ACH-000625,MC-000625-ENPZ,Yes,Yes,2.69,0.384980286174916,1.0,0.559003082464084,2.82341986664399,18.0
1854,CDS-N3ZMYD,ACH-000475,MC-000475-W7YC,No,Yes,1.3,0.209017619978967,1.0,0.537500848912056,3.12577540952357,19.0
1855,CDS-N3vCMV,ACH-000361,MC-000361-yQDD,No,Yes,0.76,0.245464881368324,1.0,0.516447677379278,3.04663737032808,19.0
1856,CDS-N5lBzf,ACH-000280,MC-000280-pNNC,No,No,3.56,0.284061408387761,1.0,0.59083387478692,3.06415606033841,23.0
1857,CDS-N6nU6v,ACH-000706,MC-000706-d8dm,No,No,3.29,0.239577851140102,1.0,0.546963083425539,2.92908794525845,18.0
1858,CDS-N6ol9n,ACH-000476,MC-000476-xgG1,No,Yes,1.19,0.177340430660746,1.0,0.625778980624351,3.67804085623252,27.0
1859,CDS-NCnGCn,ACH-002166,MC-002166-BGjV,Yes,Yes,9.39,0.129064072845709,0.0,0.369846299139371,2.32582782097312,10.0
1860,CDS-NDrHPx,ACH-000943,MC-000943-73mH,No,Yes,89.32,0.0303062454101122,0.0,0.171033772753328,2.18346207578288,6.0
1861,CDS-NFZUwr,ACH-000562,MC-000562-mq0V,No,Yes,0.97,0.00885843535177164,1.0,0.443270507447413,4.24316067222586,17.0
1862,CDS-NJB8bC,ACH-001958,MC-001958-4W4E,Yes,Yes,0.66,0.193509746184822,0.0,0.379552097725768,2.19428061059891,8.0
1863,CDS-NJIihC,ACH-000484,MC-000484-thJb,No,Yes,1.12,0.115615012670435,0.0,0.414489508516406,2.23071470095106,14.0
1864,CDS-NJXNyg,ACH-000425,MC-000425-UYlA,Yes,Yes,0.48,0.252527654449572,1.0,0.579139216117037,3.55631674416117,21.0
1865,CDS-NLQPgQ,ACH-000365,MC-000365-TMgT,No,No,1.73,0.0361804129233745,0.0,0.2437259339621,2.18891981941182,10.0
1866,CDS-NMjQQh,ACH-002339,MC-002339-1uvq,Yes,Yes,1.02,0.0133233955335434,0.0,0.0463853991917756,2.04762602222485,0.0
1867,CDS-NR6h1u,ACH-002263,MC-002263-bDr8,Yes,Yes,1.2,0.582298974125845,1.0,0.713256938384105,3.21039176871828,20.0
1868,CDS-NTbuRg,ACH-000369,MC-000369-hSYj,Yes,Yes,0.96,0.163090573560793,1.0,0.588234408631146,3.35428901038762,25.0
1869,CDS-NZ6B0O,ACH-001819,MC-001819-XxSH,No,Yes,0.65,0.41818322866884,1.0,0.711458466771382,2.79755217736373,32.0
1870,CDS-NZWmFH,ACH-001022,MC-001022-4eAr,Yes,Yes,4.18,,,,,
1871,CDS-NbDtkx,ACH-001081,MC-001081-EiKC,Yes,Yes,2.15,0.0132648507148096,0.0,0.143933188172709,2.13451013694004,5.0
1872,CDS-Nc2hmz,ACH-000099,MC-000099-FsxW,No,No,1.66,0.0191804319302598,0.0,0.0452846709192309,2.03260324343284,2.0
1873,CDS-NlDD1M,ACH-000431,MC-000431-32KF,No,Yes,1.17,0.564159626526946,1.0,0.688892550626527,2.56704622630156,27.0
1874,CDS-NlnHZy,ACH-001719,MC-001719-PKkh,Yes,Yes,44.82,,,,,
1875,CDS-Nm6l6g,ACH-000709,MC-000709-QsXL,No,No,1.99,0.106716515199135,0.0,0.13585774131378,1.89247733534621,5.0
1876,CDS-NmQoHT,ACH-000980,MC-000980-6nyV,Yes,Yes,13.76,0.929901341852373,1.0,0.124401267125838,2.10964299520305,5.0
1877,CDS-NmkaqM,ACH-003433,MC-003433-D9J4,Yes,Yes,3.63,0.256976402551889,1.0,0.391337618882064,2.66842024033054,17.0
1878,CDS-NvYPYt,ACH-002355,MC-002355-l4GO,Yes,Yes,0.7,0.00290395213105845,0.0,0.070770931841339,2.08573550637181,2.0
1879,CDS-Nw4mGG,ACH-000103,MC-000103-WPPc,Yes,Yes,1.05,0.391827633405613,1.0,0.702896994221315,2.66381035809449,24.0
1880,CDS-NyJlqa,ACH-001807,MC-001807-geak,Yes,Yes,3.59,0.0158744762500325,1.0,0.47938800714251,3.90690560256283,16.0
1881,CDS-O4VCab,ACH-000836,MC-000836-gosu,No,No,4.0,0.25426337188316,1.0,0.491991878082462,3.04667929275057,17.0
1882,CDS-O8xnU6,ACH-001345,MC-001345-JQah,No,Yes,88.94,0.02538109918305,0.0,0.057852578501172,2.03195519794926,0.0
1883,CDS-OApL5r,ACH-001498,MC-001498-leUb,No,Yes,41.59,0.0204378967442398,0.0,0.0503777520468195,2.04658413743256,0.0
1884,CDS-ODG7UH,ACH-000837,MC-000837-Of3x,No,Yes,1.04,0.622709685777097,1.0,0.53686674229558,2.38609116804716,16.0
1885,CDS-OEAx8K,ACH-000140,MC-000140-6aW4,Yes,Yes,1.41,0.149165963644051,0.0,0.31752844841903,2.14465811507273,8.0
1886,CDS-OHN1rp,ACH-000226,MC-000226-ZYgM,No,No,1.67,0.0110217061697268,0.0,0.181387869469437,2.20108588067302,6.0
1887,CDS-OJhAUD,ACH-000065,MC-000065-80tJ,Yes,Yes,1.67,0.0890972265210224,0.0,0.190173563874866,2.09995269611083,4.0
1888,CDS-ONSun8,ACH-000867,MC-000867-fca0,No,Yes,0.88,0.510422625487322,1.0,0.718171726986869,2.31497137955713,15.0
1889,CDS-OPD961,ACH-001694,MC-001694-EG4Q,No,No,3.29,0.133144831123188,0.0,0.366103985123647,2.18903907194546,15.0
1890,CDS-OQYRD2,ACH-001971,MC-001971-9Qqf,Yes,Yes,3.79,0.105626837129417,1.0,0.596569352547626,3.49208900795463,18.0
1891,CDS-OTQ1jv,ACH-001626,MC-001626-p1qh,Yes,Yes,1.77,0.315802814120691,1.0,0.616696503661996,2.94496035740225,22.0
1892,CDS-OUZyki,ACH-000703,MC-000703-U6Xp,No,Yes,1.06,0.335507447854804,1.0,0.580434970020437,3.64580190679734,21.0
1893,CDS-OX6Ebg,ACH-000175,MC-000175-8zy8,Yes,Yes,1.47,0.000275840725965782,0.0,0.000853867125936501,2.00041350922334,0.0
1894,CDS-OXZzco,ACH-001399,MC-001399-3VUK,No,Yes,1.12,,,,,
1895,CDS-OYC5Tv,ACH-001536,MC-001536-hiad,Yes,Yes,4.23,0.184656557905772,1.0,0.566417370697379,3.40233870446943,19.0
1896,CDS-OZesuZ,ACH-000556,MC-000556-YK2Z,Yes,Yes,4.82,0.375852832279163,1.0,0.748563627560578,4.98775541749943,21.0
1897,CDS-OcvApb,ACH-000108,MC-000108-qIhD,No,Yes,1.54,0.371883533412193,1.0,0.604419044509299,2.83819578522179,24.0
1898,CDS-Od2Vug,ACH-001845,MC-001845-xwfS,Yes,Yes,3.74,0.201031396384409,1.0,0.609925551936586,3.56367935596654,22.0
1899,CDS-Oez2VA,ACH-002362,MC-002362-glTc,Yes,Yes,2.4,0.0274776577397779,0.0,0.0657869918684187,2.04295008544454,0.0
1900,CDS-OiHwkC,ACH-002124,MC-002124-jcBA,Yes,Yes,0.46,0.193297880660601,1.0,0.267611786299233,3.93853906036488,5.0
1901,CDS-Oidz6E,ACH-001521,MC-001521-otPk,Yes,Yes,3.99,0.165166295313754,1.0,0.566085859783088,3.38255767837036,20.0
1902,CDS-OlVnPg,ACH-000107,MC-000107-e6AU,Yes,Yes,0.71,0.321791974242593,1.0,0.564352358774441,3.40966721215286,31.0
1903,CDS-OlgTw0,ACH-000393,MC-000393-lUgn,No,No,2.91,0.275580843979093,1.0,0.60555607357635,2.70688723293804,19.0
1904,CDS-OsJPkv,ACH-000079,MC-000079-rZyX,Yes,Yes,1.66,0.000251224926397411,0.0,0.000251245424803156,1.99992065233153,0.0
1905,CDS-Oy6cpj,ACH-001398,MC-001398-XBHi,No,No,3.26,0.309463068404903,1.0,0.46459665293468,2.93198799301563,13.0
1906,CDS-Oz4AYG,ACH-000139,MC-000139-cnnh,No,Yes,1.04,0.251639846410569,1.0,0.640257038097412,3.29395343226401,22.0
1907,CDS-P6ydQK,ACH-000050,MC-000050-olUM,No,Yes,0.77,0.15303807087129,0.0,0.234252114441559,2.06249634348508,6.0
1908,CDS-P7RLke,ACH-002142,MC-002142-CiZf,No,Yes,1.3,0.219284107464787,1.0,0.563629217477451,3.58005886178966,19.0
1909,CDS-PDzYFA,ACH-000920,MC-000920-qMIt,Yes,Yes,66.48,,,,,
1910,CDS-PETJ2c,ACH-000411,MC-000411-ANqW,No,Yes,0.82,0.120829439583045,0.0,0.218232744327708,2.02710273339122,5.0
1911,CDS-PEWBlR,ACH-002382,MC-002382-GNoh,Yes,Yes,1.69,0.071455098828777,0.0,0.105377978965502,2.00667382766542,4.0
1912,CDS-PHiqJP,ACH-001570,MC-001570-D1zt,Yes,Yes,4.13,0.156241800156052,0.0,0.296609069271699,2.14602134145122,8.0
1913,CDS-PHmbVW,ACH-002241,MC-002241-3xg5,Yes,Yes,1.27,0.0308885995959246,0.0,0.0540294098311034,2.02611106482872,0.0
1914,CDS-PKPzKE,ACH-000318,MC-000318-QzhX,No,Yes,0.7,0.436062188499842,1.0,0.66377212477747,2.94816142586509,22.0
1915,CDS-PLB5Dl,ACH-000334,MC-000334-fk0Z,No,Yes,1.34,0.161605820713328,1.0,0.540944051976065,3.38312002465268,20.0
1916,CDS-PMqSGc,ACH-000189,MC-000189-2fOb,No,Yes,1.47,0.232402265846153,1.0,0.592914328044036,3.45569473874401,31.0
1917,CDS-PP2Qmq,ACH-001422,MC-001422-2WUe,No,No,3.78,0.327300000970217,0.0,0.478049402372898,2.09253207273903,8.0
1918,CDS-PRfpjg,ACH-001423,MC-001423-L1R7,Yes,Yes,5.18,0.000443525129376833,0.0,0.0751656620211391,2.0880332364504,3.0
1919,CDS-PUjlMd,ACH-002062,MC-002062-KLCC,No,Yes,1.46,0.0603338883194231,1.0,0.607744289909335,3.67468509067424,20.0
1920,CDS-PWtjc6,ACH-000200,MC-000200-oWOr,No,Yes,1.24,0.471184677327388,1.0,0.603484302043061,2.27438187905646,8.0
1921,CDS-PXMaSy,ACH-000682,MC-000682-aHK7,No,No,2.93,0.250154516707643,1.0,0.680496675224349,3.80293284245077,22.0
1922,CDS-PavpH4,ACH-001650,MC-001650-X72x,Yes,Yes,1.05,0.319831073553786,1.0,0.626906323086859,2.63450374127202,21.0
1923,CDS-Pc3M1p,ACH-000150,MC-000150-x7RT,No,No,1.61,0.273384985920517,1.0,0.783372275269398,4.56730053892309,33.0
1924,CDS-PdoxLr,ACH-002236,MC-002236-Cwa4,Yes,Yes,4.13,0.0107997253519578,0.0,0.102258915857533,2.12504042348292,2.0
1925,CDS-PfAKUF,ACH-000592,MC-000592-RBCT,No,No,1.42,0.205533202807361,1.0,0.598877990001354,2.8936011026075,21.0
1926,CDS-Pg9VCG,ACH-000994,MC-000994-NzaG,No,No,92.27,0.0244906442165681,1.0,0.387128579370004,3.87226757491387,11.0
1927,CDS-Pj21wE,ACH-001849,MC-001849-Eqdi,Yes,Yes,3.6,0.224122446221968,0.0,0.369360092439583,2.16410197298097,10.0
1928,CDS-PlF8zP,ACH-000326,MC-000326-DIBJ,No,Yes,1.02,0.153093110230244,0.0,0.192468867926321,2.01126658277569,5.0
1929,CDS-PlugSJ,ACH-000082,MC-000082-5vwb,No,Yes,0.95,0.593480381103015,1.0,0.547216763864165,3.86697052505451,34.0
1930,CDS-PogTb0,ACH-000890,MC-000890-cbjX,No,No,1.55,0.404361194071091,1.0,0.744078832157749,3.24379744099015,20.0
